Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]	Level[31]	Level[32]	Level[33]	Level[34]	Level[35]
103251	Damage	4|0|0|3|0|45000|1|5000	4|0|0|3|0|47647|1|5000	4|0|0|3|0|50294|1|5000	4|0|0|3|0|52941|1|5000	4|0|0|3|0|55588|1|5000	4|0|0|3|0|58235|1|5000	4|0|0|3|0|60882|1|5000	4|0|0|3|0|63529|1|5000	4|0|0|3|0|66176|1|5000	4|0|0|3|0|68824|1|5000	4|0|0|3|0|71471|1|5000	4|0|0|3|0|74118|1|5000	4|0|0|3|0|76765|1|5000	4|0|0|3|0|79412|1|5000	4|0|0|3|0|82059|1|5000	4|0|0|3|0|84706|1|5000	4|0|0|3|0|87353|1|5000	4|0|0|3|0|90000|1|5000	4|0|0|3|0|92647|1|5000	4|0|0|3|0|95294|1|5000	4|0|0|3|0|97941|1|5000	4|0|0|3|0|100588|1|5000	4|0|0|3|0|103235|1|5000	4|0|0|3|0|105882|1|5000	4|0|0|3|0|108529|1|5000	4|0|0|3|0|111176|1|5000	4|0|0|3|0|113824|1|5000	4|0|0|3|0|116471|1|5000	4|0|0|3|0|119118|1|5000	4|0|0|3|0|121765|1|5000	4|0|0|3|0|124412|1|5000	4|0|0|3|0|127059|1|5000	4|0|0|3|0|129706|1|5000	4|0|0|3|0|132353|1|5000	4|0|0|3|0|135000|1|5000
103252	Damage	4|0|0|3|0|60000|1|5000	4|0|0|3|0|63529|1|5000	4|0|0|3|0|67059|1|5000	4|0|0|3|0|70588|1|5000	4|0|0|3|0|74118|1|5000	4|0|0|3|0|77647|1|5000	4|0|0|3|0|81176|1|5000	4|0|0|3|0|84706|1|5000	4|0|0|3|0|88235|1|5000	4|0|0|3|0|91765|1|5000	4|0|0|3|0|95294|1|5000	4|0|0|3|0|98824|1|5000	4|0|0|3|0|102353|1|5000	4|0|0|3|0|105882|1|5000	4|0|0|3|0|109412|1|5000	4|0|0|3|0|112941|1|5000	4|0|0|3|0|116471|1|5000	4|0|0|3|0|120000|1|5000	4|0|0|3|0|123529|1|5000	4|0|0|3|0|127059|1|5000	4|0|0|3|0|130588|1|5000	4|0|0|3|0|134118|1|5000	4|0|0|3|0|137647|1|5000	4|0|0|3|0|141176|1|5000	4|0|0|3|0|144706|1|5000	4|0|0|3|0|148235|1|5000	4|0|0|3|0|151765|1|5000	4|0|0|3|0|155294|1|5000	4|0|0|3|0|158824|1|5000	4|0|0|3|0|162353|1|5000	4|0|0|3|0|165882|1|5000	4|0|0|3|0|169412|1|5000	4|0|0|3|0|172941|1|5000	4|0|0|3|0|176471|1|5000	4|0|0|3|0|180000|1|5000
103253	Damage	4|0|0|3|0|80000|1|5000	4|0|0|3|0|84706|1|5000	4|0|0|3|0|89412|1|5000	4|0|0|3|0|94118|1|5000	4|0|0|3|0|98824|1|5000	4|0|0|3|0|103529|1|5000	4|0|0|3|0|108235|1|5000	4|0|0|3|0|112941|1|5000	4|0|0|3|0|117647|1|5000	4|0|0|3|0|122353|1|5000	4|0|0|3|0|127059|1|5000	4|0|0|3|0|131765|1|5000	4|0|0|3|0|136471|1|5000	4|0|0|3|0|141176|1|5000	4|0|0|3|0|145882|1|5000	4|0|0|3|0|150588|1|5000	4|0|0|3|0|155294|1|5000	4|0|0|3|0|160000|1|5000	4|0|0|3|0|164706|1|5000	4|0|0|3|0|169412|1|5000	4|0|0|3|0|174118|1|5000	4|0|0|3|0|178824|1|5000	4|0|0|3|0|183529|1|5000	4|0|0|3|0|188235|1|5000	4|0|0|3|0|192941|1|5000	4|0|0|3|0|197647|1|5000	4|0|0|3|0|202353|1|5000	4|0|0|3|0|207059|1|5000	4|0|0|3|0|211765|1|5000	4|0|0|3|0|216471|1|5000	4|0|0|3|0|221176|1|5000	4|0|0|3|0|225882|1|5000	4|0|0|3|0|230588|1|5000	4|0|0|3|0|235294|1|5000	4|0|0|3|0|240000|1|5000
103254	Damage	4|0|0|3|0|152000|1|5000	4|0|0|3|0|160941|1|5000	4|0|0|3|0|169882|1|5000	4|0|0|3|0|178824|1|5000	4|0|0|3|0|187765|1|5000	4|0|0|3|0|196706|1|5000	4|0|0|3|0|205647|1|5000	4|0|0|3|0|214588|1|5000	4|0|0|3|0|223529|1|5000	4|0|0|3|0|232471|1|5000	4|0|0|3|0|241412|1|5000	4|0|0|3|0|250353|1|5000	4|0|0|3|0|259294|1|5000	4|0|0|3|0|268235|1|5000	4|0|0|3|0|277176|1|5000	4|0|0|3|0|286118|1|5000	4|0|0|3|0|295059|1|5000	4|0|0|3|0|304000|1|5000	4|0|0|3|0|312941|1|5000	4|0|0|3|0|321882|1|5000	4|0|0|3|0|330824|1|5000	4|0|0|3|0|339765|1|5000	4|0|0|3|0|348706|1|5000	4|0|0|3|0|357647|1|5000	4|0|0|3|0|366588|1|5000	4|0|0|3|0|375529|1|5000	4|0|0|3|0|384471|1|5000	4|0|0|3|0|393412|1|5000	4|0|0|3|0|402353|1|5000	4|0|0|3|0|411294|1|5000	4|0|0|3|0|420235|1|5000	4|0|0|3|0|429176|1|5000	4|0|0|3|0|438118|1|5000	4|0|0|3|0|447059|1|5000	4|0|0|3|0|456000|1|5000
103255	DragNpc	2|1|50|0																																		
103256	AddBuff	103256																																		
103256000	SetCameraRotationModify	-6|0|0|00.1|00.05																																		
103257	AddBuff	103257																																		
103257000	ChangeAttribAdditive	29|2500|0	29|2647|0	29|2794|0	29|2941|0	29|3088|0	29|3235|0	29|3382|0	29|3529|0	29|3676|0	29|3824|0	29|3971|0	29|4118|0	29|4265|0	29|4412|0	29|4559|0	29|4706|0	29|4853|0	29|5000|0	29|5147|0	29|5294|0	29|5441|0	29|5588|0	29|5735|0	29|5882|0	29|6029|0	29|6176|0	29|6324|0	29|6471|0	29|6618|0	29|6765|0	29|6912|0	29|7059|0	29|7206|0	29|7353|0	29|7500|0
103258	AddBuff	103258																																		
103258000	ChangeAttribAdditive	29|2000|0																																		
103259	AddBuff	103259																																		
103259000	AddTimeScaleBuff	0.0001																																		
103260	AddBuff	103260																																		
103260000	AddBuff	100089																																		
103261	AddBuff	103261																																		
103262	AddBuff	103262																																		
103263	AddBuff	103263																																		
103263000	HideJoint	ModelCase																																		
103264	AddBuff	103264																																		
103264000	HideJoint	WeaponCase1																																		
103265	AddBuff	103265																																		
103266	AddBuff	103266																																		
103266000	SetCameraPositionOffset	0|00.3|-3|00.1|00.4|1																																		
103267	AddBuff	103267																																		
103267000	AddBehavior	103267																																		
103268	AddBuff	103268																																		
103269	AddBuff	103269																																		
103270	AddBuff	103270																																		
103270000	AddBehavior	103270																																		
103271	AddBuff	103271																																		
103272	AddBuff	103272																																		
103272000	AddBehavior	103272																																		
103273	AddBuff	103273																																		
103273000	ChangeAttribAdditive	29|2500|0	29|2647|0	29|2794|0	29|2941|0	29|3088|0	29|3235|0	29|3382|0	29|3529|0	29|3676|0	29|3824|0	29|3971|0	29|4118|0	29|4265|0	29|4412|0	29|4559|0	29|4706|0	29|4853|0	29|5000|0	29|5147|0	29|5294|0	29|5441|0	29|5588|0	29|5735|0	29|5882|0	29|6029|0	29|6176|0	29|6324|0	29|6471|0	29|6618|0	29|6765|0	29|6912|0	29|7059|0	29|7206|0	29|7353|0	29|7500|0
103274	AddAttribValue	57|80|0	57|-1|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0	57|160|0
103275	AddBuff	103275																																		
103275000	AddBehavior	103275																																		
103276	AddBuff	103276																																		
103277	AddBuff	103277																																		
103277000	AddBehavior	103277																																		
103278	AddBuff	103278																																		
103279	AddBuff	103279																																		
103279000	PlayScreenEffect	103201																																		
103280	AddBuff	103280																																		
103280000	PlayCameraTrack	CTLuxiya04|0|1.5																																		
103281	AddBuff	103281																																		
103281000	PlayCameraTrack	CTLuxiya04Win|0|0																																		
103282	AddBuff	103282																																		
103282000	PlayCameraTrack	CTLuxiya04Born|0|0																																		
103283	AddBuff	103283																																		
103284	AddBuff	103284																																		
103285	AddBuff	103285																																		
103286	AddBuff	103286																																		
103286000	AddTimeScaleBuff	0.2																																		
103287	AddBuff	103287																																		
103287000	HideJoint	SpecialWeaponCase																																		
103288	AddBuff	103288																																		
103289	AddBuff	103289																																		
103289000	SetCameraPositionOffset	0|0|2.5|00.25|00.5|1																																		
103290	AddBuff	103290																																		
103291	AddBuff	103291																																		
103291000	AddBehavior	103291																																		
103292	AddBuff	103292																																		
103292000	ChangeAttribAdditive	29|1000|0																																		
103293	AddBuff	103293																																		
103293000	ChangeAttribGroupAdditive	1|0|500																																		
103294	AddBuff	103294																																		
103294000	AddBehavior	103294																																		
103295	ChangeDamageAdditive	25|1000|0																																		
103296	AddBuff	103296																																		
103297	AddBuff	103297																																		
103297000	AddBehavior	103297																																		
103298	AddBuff	103298																																		
103298000	AddBehavior	103298																																		
103299	AddBuff	103299																																		
103299000	ChangeAttribAdditive	29|2000|0																																		
