Id	Type	Priority	PrefixRoot	Root
819059	OnBeHit	3	0	19341
819060	OnSkill	3	0	19387
995501	OnFrame	3	0	19388
995502	OnFrame	3	19390	19392
995506	OnFrame	3	19401	19403
995507	OnFrame	3	19417	19418
995512	OnSkill	3	19429	19433
995533	OnFrame	3	19480	19482
999903	OnFrame	3	4297	19486
999904	OnFrame	3	4297	19489
995538	OnFrame	3	0	19491
995539	OnFrame	3	0	19493
995540	OnFrame	3	0	19495
995541	OnFrame	3	0	19497
995542	OnFrame	3	0	19499
995543	OnFrame	3	0	19501
995544	OnFrame	3	0	19503
995545	OnFrame	3	0	19511
995546	OnFrame	3	0	19513
995547	OnFrame	3	0	19515
813050	OnFrame	3	0	19517
813051	OnFrame	3	0	19519
813052	OnFrame	3	0	19522
813053	OnFrame	3	0	19529
813054	OnFrame	3	0	19532
813055	OnFrame	3	19537	19539
813056	OnFrame	3	19537	19563
813057	OnFrame	3	19537	19568
995201	OnBeHit	3	0	19573
815050	OnFrame	3	0	19615
815054	OnFrame	3	0	19619
815055	OnFrame	3	0	19621
995901	OnFrame	3	0	19623
995902	OnFrame	3	0	19625
995903	OnFrame	3	0	19627
995904	OnFrame	3	0	19634
995913	OnFrame	3	0	19639
995914	OnFrame	3	0	19641
995958	OnFrame	3	0	19643
995959	OnFrame	3	0	19645
995960	OnFrame	3	0	19647
995961	OnFrame	3	0	19649
995962	OnFrame	3	0	19651
995963	OnFrame	3	0	19653
995964	OnFrame	3	0	19655
995965	OnFrame	3	0	19657
817050	OnFrame	3	0	19659
817051	OnFrame	3	0	19664
817052	OnFrame	3	0	19668
817053	OnFrame	3	0	19670
817054	OnFrame	3	0	19672
817055	OnFrame	3	0	19674
817058	OnFrame	3	19676	19678
817064	OnFrame	3	19699	19701
817065	OnFrame	3	19676	19709
817066	OnFrame	3	19676	19715
817067	OnFrame	3	0	19721
831550	OnFrame	3	0	19723
831551	OnFrame	3	0	19724
831552	OnFrame	3	0	19725
831553	OnFrame	3	0	19727
831554	OnFrame	3	0	19729
831555	OnFrame	3	0	19730
831556	OnFrame	3	0	19731
831557	OnFrame	3	0	19732
831558	OnFrame	3	0	19733
831559	OnFrame	3	0	19734
831560	OnFrame	3	0	19735
831561	OnFrame	3	0	19737
831562	OnFrame	3	0	19739
831564	OnFrame	3	0	19741
831592	OnFrame	3	0	19743
995917	OnBeHit	3	1022	19745
995918	OnBeHit	3	19760	19764
995920	OnNpcWillDie	3	19775	19779
995921	OnFrame	3	19793	1022
995922	OnFrame	3	19795	1022
995923	OnFrame	3	19797	1022
995926	OnFrame	3	19799	19801
995929	OnBeforeDamage	3	19813	19817
995936	OnFrame	3	1022	19823
902251	OnFrame	3	19319	19827
902252	OnFrame	3	0	19846
902253	OnFrame	3	19848	19849
902254	OnFrame	3	19848	19870
902255	OnSkill	3	19848	19885
902262	OnFrame	3	19848	19890
902263	OnFrame	3	19848	19904
902264	OnFrame	3	19848	19914
902266	OnFrame	3	19848	19920
902269	OnFrame	3	0	19929
301009	OnAfterDamage	3	1022	19934
903423	OnFrame	3	19943	19975
904303	OnFrame	3	19990	20033
904333	OnFrame	3	20069	20093
110501	OnFrame	3	20133	20135
110502	OnFrame	3	20133	20248
110503	OnFrame	3	20133	20282
110510	OnBeHit	3	20298	20304
903701	OnFrame	3	20313	19975
903702	OnFrame	3	0	20332
903703	OnFrame	3	0	20333
902290	OnFrame	3	20335	20336
996403	OnFrame	3	20345	20346
999504	OnFrame	3	20348	20349
999505	OnFrame	3	20348	20351
999506	OnFrame	3	20348	20353
999507	OnNpcWillDie	3	20355	20358
999501	OnFrame	3	20345	20361
999508	OnFrame	3	20372	1022
999509	OnFrame	3	20345	20373
999510	OnFrame	3	20386	1022
999514	OnFrame	3	0	20388
999515	OnFrame	3	0	20390
999516	OnFrame	3	0	20392
999517	OnFrame	3	0	20394
999518	OnFrame	3	0	20396
999520	OnFrame	3	0	20398
999521	OnFrame	3	0	20400
999526	OnAfterDamage	3	1022	20402
999536	OnFrame	3	20404	20405
999545	OnFrame	3	20409	20410
999557	OnFrame	3	20422	20423
999563	OnFrame	3	20422	20454
999567	OnBeforeDamage	3	20467	20468
999570	OnFrame	3	1022	20470
903505	OnFrame	3	1022	20471
903535	OnFrame	3	9192	20475
201601	OnFrame	3	20483	20486
201606	OnFrame	3	20500	20502
991891	OnFrame	3	8173	20512
991541	OnFrame	3	8173	20516
991542	OnFrame	3	8173	20523
991543	OnFrame	3	8173	20527
991544	OnFrame	3	8173	20532
991511	OnFrame	3	20534	20535
991752	OnFrame	3	20540	20541
991530	OnAfterDamage	3	20544	20545
991881	OnFrame	3	20548	20553
991512	OnFrame	3	20534	20585
992060	OnFrame	3	20586	20588
991519	OnFrame	3	20483	20612
815203	OnFrame	3	1022	20614
815204	OnFrame	3	1022	20619
815211	OnFrame	3	18814	20632
815213	OnFrame	3	20634	20636
815215	OnFrame	3	20640	20641
815216	OnFrame	3	10811	20650
815217	OnFrame	3	20652	20659
815221	OnFrame	3	18814	20669
815222	OnFrame	3	20674	20676
815223	OnFrame	3	20683	20684
815224	OnFrame	3	20694	20697
815226	OnFrame	3	20754	20755
815227	OnFrame	3	20758	20635
834002	OnFrame	3	20760	20761
834003	OnFrame	3	20769	20635
997200	OnFrame	3	20771	19975
997121	OnSkill	3	20792	20793
997122	OnFrame	3	8822	20798
997123	OnSkill	3	20800	20801
997124	OnSkill	3	20800	20842
997125	OnSkill	3	20844	20846
997126	OnSkill	3	20800	20849
997127	OnSkill	3	20844	20851
997128	OnSkill	3	20800	20853
997129	OnSkill	3	20844	20855
997150	OnFrame	3	20857	20874
905009	OnFrame	3	20882	20901
905016	OnSkill	3	21020	21021
905023	OnFrame	3	0	21024
905007	OnFrame	3	21026	21033
905024	OnFrame	3	21067	21070
905026	OnFrame	3	0	21078
905003	OnFrame	3	21080	21091
905027	OnFrame	3	21262	21294
905029	OnFrame	3	0	21318
905030	OnFrame	3	20345	21329
905034	OnFrame	3	0	21334
905035	OnFrame	3	0	21347
905053	OnFrame	3	21349	1022
905060	OnNpcWillDie	3	1022	8690
905064	OnFrame	3	21353	21354
905065	OnFrame	3	21353	21363
905069	OnBeforeDamage	3	21365	21367
906001	OnFrame	3	21369	21370
906002	OnFrame	3	21369	21385
906005	OnFrame	3	21386	21392
906011	OnNpcWillDie	3	1022	21423
970714	OnNpcWillDie	3	21430	21431
971101	OnBeforeDamage	3	0	21433
811011	OnFrame	3	21440	21442
811012	OnFrame	3	0	21445
811013	OnFrame	3	0	21448
811014	OnFrame	3	0	21450
811015	OnFrame	3	0	21452
811016	OnFrame	3	0	21454
811017	OnFrame	3	0	21456
811018	OnFrame	3	0	21458
811019	OnFrame	3	0	21460
811020	OnFrame	3	0	21462
811021	OnFrame	3	0	21464
811022	OnFrame	3	0	21466
811023	OnFrame	3	0	21468
811024	OnFrame	3	0	21470
811025	OnFrame	3	0	21472
811026	OnFrame	3	0	21474
811027	OnFrame	3	0	21476
811028	OnFrame	3	0	21478
811029	OnFrame	3	0	21480
811030	OnFrame	3	0	21482
811102	OnFrame	3	21440	21492
811101	OnNpcWillDie	3	0	21494
813002	OnFrame	3	0	21496
813003	OnFrame	3	0	21497
813008	OnFrame	3	21498	21499
813009	OnFrame	3	0	21504
813011	OnFrame	3	0	21505
814001	OnFrame	3	21507	21509
814103	OnFrame	3	21507	21514
814021	OnFrame	3	21498	21516
814022	OnFrame	3	21498	21518
814023	OnFrame	3	21498	21526
814024	OnFrame	3	21498	21528
812021	OnFrame	3	20348	21530
813031	OnFrame	3	20348	21533
814112	OnFrame	3	20348	21535
814100	OnFrame	3	21538	19975
814105	OnFrame	3	21554	21555
814106	OnFrame	3	21554	21555
814107	OnFrame	3	21554	21555
814108	OnFrame	3	21554	21555
814109	OnFrame	3	21554	21555
814011	OnFrame	3	0	21561
814012	OnFrame	3	0	21563
814013	OnFrame	3	0	21567
814101	OnFrame	3	0	21570
815100	OnFrame	3	21578	19975
815006	OnFrame	3	20348	21594
816017	OnFrame	3	20348	21596
817019	OnFrame	3	20348	21598
818024	OnFrame	3	20348	21600
819049	OnFrame	3	20348	21602
831010	OnFrame	3	20348	21604
815101	OnFrame	3	21606	21607
816001	OnFrame	3	0	21614
816011	OnFrame	3	21616	21617
816005	OnFrame	3	21498	21626
816006	OnFrame	3	21498	21628
816012	OnFrame	3	21629	21630
816013	OnSkill	3	21640	21642
816100	OnFrame	3	21649	19975
817002	OnFrame	3	21667	21672
817004	OnFrame	3	11498	21781
817007	OnFrame	3	1022	21797
817012	OnFrame	3	21800	21801
817100	OnFrame	3	21802	21820
817101	OnFrame	3	0	21863
817103	OnFrame	3	0	21869
900294	OnFrame	3	19799	21872
900293	OnBeforeDamage	3	21887	21888
900292	OnFrame	3	21893	21894
900291	OnFrame	3	21946	21947
818005	OnFrame	3	21955	21957
819001	OnSkill	3	21968	21970
819002	OnBeforeDamage	3	0	21980
819006	OnFrame	3	0	21986
819011	OnBeHit	3	0	22004
831001	OnSkill	3	22060	22061
831003	OnBeforeDamage	3	0	22065
831012	OnFrame	3	0	22071
831031	OnBeHit	3	0	22084
831013	OnFrame	3	0	22094
831051	OnFrame	3	0	22095
831052	OnFrame	3	0	22107
831053	OnFrame	3	0	22109
831061	OnSkill	3	22111	22113
831062	OnBeHit	3	0	22129
831063	OnFrame	3	0	22135
831072	OnFrame	3	22136	22138
831100	OnFrame	3	22155	22161
831103	OnFrame	3	0	22298
831200	OnFrame	3	22304	22313
831064	OnAfterDamage	3	1022	22325
832022	OnFrame	3	0	22327
832223	OnFrame	3	0	22334
832210	OnSkill	3	22060	22336
832212	OnBeforeDamage	3	0	22360
832213	OnBeHit	3	0	22368
800001	OnBeforeDamage	3	22370	22371
800006	OnBeforeDamage	3	22373	22380
800007	OnBeforeDamage	3	0	22384
800012	OnBeforeDamage	3	0	22387
800013	OnBeforeDamage	3	0	22390
800014	OnBeforeDamage	3	22406	22408
800019	OnFrame	3	1022	22420
800061	OnNpcWillDie	3	0	22423
800062	OnNpcWillDie	3	0	22424
800063	OnNpcWillDie	3	0	22425
800064	OnNpcWillDie	3	0	22426
800065	OnNpcWillDie	3	0	22427
800066	OnNpcWillDie	3	0	22428
800067	OnNpcWillDie	3	0	22428
800093	OnFrame	3	22429	22432
800094	OnFrame	3	22444	22432
800095	OnFrame	3	22446	22432
800096	OnFrame	3	22448	22432
800097	OnFrame	3	22450	22432
800201	OnFrame	3	22452	0
800202	OnFrame	3	22453	0
800203	OnFrame	3	22454	0
800204	OnFrame	3	22455	0
800205	OnFrame	3	22456	0
800206	OnFrame	3	22457	0
800207	OnFrame	3	22458	0
800208	OnFrame	3	22459	0
800209	OnFrame	3	22460	0
800211	OnFrame	3	22461	0
800212	OnFrame	3	22462	0
800213	OnFrame	3	22463	0
800214	OnFrame	3	22464	0
800215	OnFrame	3	22465	0
800216	OnFrame	3	22466	0
800217	OnFrame	3	22467	0
800218	OnFrame	3	22468	0
800219	OnFrame	3	22469	0
800221	OnFrame	3	22470	0
800222	OnFrame	3	22471	0
800223	OnFrame	3	22472	0
800224	OnFrame	3	22473	0
800225	OnFrame	3	22474	0
800226	OnFrame	3	22475	0
800227	OnFrame	3	22476	0
800228	OnFrame	3	22477	0
800229	OnFrame	3	22478	0
800301	OnFrame	3	3	22479
800302	OnFrame	3	3	22483
800303	OnFrame	3	3	22487
800304	OnFrame	3	3	22491
800305	OnFrame	3	3	22495
800306	OnFrame	3	3	22499
800307	OnFrame	3	3	22503
800308	OnFrame	3	3	22507
800309	OnFrame	3	3	22511
800310	OnFrame	3	3	22515
800601	OnNpcWillDie	3	0	22519
800602	OnNpcWillDie	3	0	22520
800603	OnNpcWillDie	3	0	22521
800604	OnNpcWillDie	3	0	22522
800605	OnNpcWillDie	3	0	22523
800606	OnNpcWillDie	3	0	22524
800607	OnNpcWillDie	3	0	22525
800608	OnNpcWillDie	3	0	22526
800609	OnNpcWillDie	3	0	22527
800610	OnNpcWillDie	3	0	22528
950108	OnFrame	3	22370	22529
950110	OnBeforeDamage	3	0	22532
950131	OnFrame	3	0	22541
833011	OnBeforeDamage	3	0	22579
833012	OnFrame	3	0	22593
20000101	OnFrame	1	22595	22613
20000102	OnFrame	1	22658	22664
20000103	OnFrame	1	22665	22672
20000104	OnFrame	1	22673	22672
20000201	OnFrame	1	22679	22685
20000202	OnFrame	1	22715	22716
20000203	OnFrame	1	22715	22716
20000204	OnFrame	1	22715	22716
20000301	OnFrame	1	22717	22718
20000302	OnFrame	1	22729	22730
20000303	OnFrame	1	22729	22730
20000304	OnFrame	1	22729	22730
20000401	OnFrame	1	22731	22733
20000402	OnFrame	1	22752	22753
20000403	OnFrame	1	22752	22753
20000404	OnFrame	1	22752	22753
99999957	OnFrame	1	22754	22755
99999956	OnFrame	1	22731	22781
99999970	OnFrame	1	22784	22786
99999969	OnFrame	1	22796	22800
99999968	OnFrame	1	22811	22814
99999967	OnFrame	1	22826	22832
99999960	OnFrame	1	22836	22838
99999959	OnFrame	1	22874	22875
99999958	OnFrame	1	22883	22885
10010001	OnFrame	1	22903	22913
10010002	OnFrame	1	23081	23089
10010003	OnFrame	1	23223	23233
10010101	OnFrame	1	23422	23456
10010102	OnFrame	1	23534	23547
10010103	OnFrame	1	23738	23759
10010104	OnFrame	1	23872	23879
10010201	OnFrame	1	23945	23960
10010202	OnFrame	1	24058	24072
10010203	OnFrame	1	24178	24192
10010204	OnFrame	1	24281	24290
10010301	OnFrame	1	24408	24416
10010302	OnFrame	1	24438	24445
10010303	OnFrame	1	24469	24474
10010304	OnFrame	1	24502	24507
10020101	OnFrame	1	24537	24552
10020102	OnFrame	1	24630	24639
10020103	OnFrame	1	24684	24696
10020104	OnFrame	1	24791	24797
10020201	OnFrame	1	24813	24826
10020202	OnFrame	1	24890	24908
10020203	OnFrame	1	24980	24988
10020204	OnFrame	1	25047	25062
10020301	OnFrame	1	25161	25173
10020302	OnFrame	1	25213	25231
10020303	OnFrame	1	25259	25263
10020304	OnFrame	1	25283	25291
10030101	OnFrame	1	25374	25383
10030102	OnFrame	1	25410	25425
10030103	OnFrame	1	25562	25572
10030104	OnFrame	1	25603	25611
10030201	OnFrame	1	25647	25665
10030202	OnFrame	1	25695	25705
10030203	OnFrame	1	25968	25980
10030204	OnFrame	1	26054	26059
10030301	OnFrame	1	26069	26085
10030302	OnFrame	1	26328	26335
10030303	OnFrame	1	26418	26421
10030304	OnFrame	1	26438	26442
10030401	OnFrame	1	26465	26469
10030402	OnFrame	1	26472	25425
10030403	OnFrame	1	26474	26478
10030404	OnFrame	1	26484	25611
10030501	OnFrame	1	26488	25665
10030502	OnFrame	1	26491	26495
10030503	OnFrame	1	26499	25980
10030504	OnFrame	1	26503	26059
10030601	OnFrame	1	26505	26509
10030602	OnFrame	1	26517	26335
10030603	OnFrame	1	26520	26421
10030604	OnFrame	1	26524	26442
10040101	OnFrame	1	26529	26539
10040102	OnFrame	1	26571	26575
10040103	OnFrame	1	26602	26607
10040104	OnFrame	1	26624	26631
10040201	OnFrame	1	26670	26676
10040202	OnFrame	1	26686	26690
10040203	OnFrame	1	26703	26707
10040204	OnFrame	1	26719	26726
10040301	OnFrame	1	26763	26770
10040302	OnFrame	1	26862	26866
10040303	OnFrame	1	26875	26885
10040304	OnFrame	1	26918	26921
10040401	OnFrame	1	26947	26951
10040402	OnFrame	1	26955	26575
10040403	OnFrame	1	26958	26607
10040404	OnFrame	1	26962	26631
10040501	OnFrame	1	26966	26676
10040502	OnFrame	1	26969	26690
10040503	OnFrame	1	26972	26707
10040504	OnFrame	1	26976	26726
10040601	OnFrame	1	26980	26770
10040602	OnFrame	1	26983	26866
10040603	OnFrame	1	26986	26885
10040604	OnFrame	1	26990	26921
10050101	OnFrame	1	26993	26998
10050102	OnFrame	1	27023	27034
10050103	OnFrame	1	27049	27067
10050104	OnFrame	1	27150	27159
10050201	OnFrame	1	27187	27196
10050202	OnFrame	1	27205	27209
10050203	OnFrame	1	27242	27248
10050204	OnFrame	1	27310	27320
10050301	OnFrame	1	27341	27347
10050302	OnFrame	1	27359	27362
10050303	OnFrame	1	27378	27382
10050304	OnFrame	1	27396	27401
10060101	OnFrame	1	27431	27440
10060102	OnFrame	1	27462	27468
10060103	OnFrame	1	27498	27502
10060104	OnFrame	1	27512	27516
10060201	OnFrame	1	27533	27539
10060202	OnFrame	1	27548	27552
10060203	OnFrame	1	27586	27600
10060204	OnFrame	1	27685	27692
10060301	OnFrame	1	27704	27710
10060302	OnFrame	1	27717	27721
10060303	OnFrame	1	27732	27736
10060304	OnFrame	1	27748	27752
10070101	OnFrame	1	27774	27781
10070102	OnFrame	1	27809	27813
10070103	OnFrame	1	27827	27832
10070104	OnFrame	1	27883	27889
10070201	OnFrame	1	27913	27920
10070202	OnFrame	1	27957	27964
10070203	OnFrame	1	27986	27990
10070204	OnFrame	1	28003	28009
10070301	OnFrame	1	28025	28032
10070302	OnFrame	1	28074	28090
10070303	OnFrame	1	28304	28309
10070304	OnFrame	1	28322	28325
10080101	OnFrame	1	28342	28356
10080102	OnFrame	1	28392	28404
10080103	OnFrame	1	28424	28432
10080104	OnFrame	1	28603	28612
10080201	OnFrame	1	28632	28643
10080202	OnFrame	1	28669	28686
10080203	OnFrame	1	28751	28762
10080204	OnFrame	1	28803	28807
10080301	OnFrame	1	28834	28845
10080302	OnFrame	1	28878	28884
10080303	OnFrame	1	28905	28912
10080304	OnFrame	1	28934	28938
10090102	OnFrame	1	28948	28985
10090103	OnFrame	1	29193	29199
10090104	OnFrame	1	29404	29411
10090201	OnFrame	1	29488	29520
10090202	OnFrame	1	29947	29963
10090203	OnFrame	1	30108	30120
10090204	OnFrame	1	30162	30178
10090301	OnFrame	1	30363	30397
10090302	OnFrame	1	30790	30801
10090303	OnFrame	1	31040	31045
10090304	OnFrame	1	31057	31062
10090401	OnFrame	1	31082	31086
10100101	OnFrame	1	31152	31160
10100102	OnFrame	1	31176	31177
10100103	OnFrame	1	31186	31177
10100104	OnFrame	1	31186	31177
10100105	OnFrame	1	31186	31187
10100106	OnFrame	1	31186	31190
10100107	OnFrame	1	31176	31208
10100108	OnFrame	1	31186	31187
10100109	OnFrame	1	31186	31187
10100110	OnFrame	1	31186	31187
99970010	OnFrame	1	31217	31221
99970020	OnFrame	1	31222	31221
99970030	OnFrame	1	31224	31221
99970040	OnFrame	1	31226	31221
99970050	OnFrame	1	31228	31221
99970060	OnFrame	1	31230	31221
99970070	OnFrame	1	31232	31221
99970080	OnFrame	1	31234	31221
99970120	OnFrame	1	31236	31221
99970130	OnFrame	1	31238	31221
99981100	OnFrame	1	31240	31221
99981110	OnFrame	1	31242	31221
99981200	OnFrame	1	31244	31221
99981300	OnFrame	1	31246	31221
99981310	OnFrame	1	31248	31221
99981400	OnFrame	1	31250	31221
99981401	OnFrame	1	31252	31221
99981410	OnFrame	1	31254	31221
99981420	OnFrame	1	31256	31221
99981430	OnFrame	1	31258	31221
99981500	OnFrame	1	31260	31221
99981600	OnFrame	1	31262	31221
99981700	OnFrame	1	31264	31221
99981800	OnFrame	1	31266	31221
99981900	OnFrame	1	31268	31221
99982100	OnFrame	1	31270	31221
99920100	OnFrame	1	31272	31221
99920110	OnFrame	1	31274	31221
99982130	OnFrame	1	31276	31221
99982140	OnFrame	1	31278	31221
99982150	OnFrame	1	31280	31221
99982160	OnFrame	1	31282	31221
99983100	OnFrame	1	31284	31221
99983110	OnFrame	1	31286	31221
99983111	OnFrame	1	31288	31221
99983102	OnFrame	1	31290	31221
99987010	OnFrame	1	31292	31221
99987020	OnFrame	1	31294	31221
99987030	OnFrame	1	31296	31221
99987050	OnFrame	1	31298	31221
99990000	OnFrame	1	31300	31221
99990001	OnFrame	1	31302	31221
99990002	OnFrame	1	31304	31221
99990020	OnFrame	1	31306	31221
99990040	OnFrame	1	31308	31221
99990060	OnFrame	1	31310	31221
99990230	OnFrame	1	31312	31221
99990030	OnFrame	1	31314	31221
99990090	OnFrame	1	31316	31221
99990100	OnFrame	1	31318	31221
99990110	OnFrame	1	31320	31221
99990120	OnFrame	1	31322	31221
99990130	OnFrame	1	31324	31221
99990140	OnFrame	1	31326	31221
99990150	OnFrame	1	31328	31221
99990160	OnFrame	1	31330	31221
99990170	OnFrame	1	31332	31221
99990180	OnFrame	1	31334	31221
99990190	OnFrame	1	31336	31221
99990200	OnFrame	1	31338	31221
99990210	OnFrame	1	31340	31221
99990220	OnFrame	1	31342	31221
99990250	OnFrame	1	31344	31221
99990260	OnFrame	1	31346	31221
99990330	OnFrame	1	31348	31221
99990340	OnFrame	1	31350	31221
99990350	OnFrame	1	31352	31221
99990360	OnFrame	1	31354	31221
99990370	OnFrame	1	31356	31221
99990380	OnFrame	1	31358	31221
99990390	OnFrame	1	31360	31221
99990400	OnFrame	1	31362	31221
99990410	OnFrame	1	31364	31221
99990420	OnFrame	1	31366	31221
99990430	OnFrame	1	31368	31221
99990440	OnFrame	1	31370	31221
99991030	OnFrame	1	31372	31221
99991090	OnFrame	1	31374	31221
99991100	OnFrame	1	31376	31221
99991110	OnFrame	1	31378	31221
99991120	OnFrame	1	31380	31221
99991130	OnFrame	1	31382	31221
99991140	OnFrame	1	31384	31221
99991150	OnFrame	1	31386	31221
99991160	OnFrame	1	31388	31221
99991170	OnFrame	1	31390	31221
99991180	OnFrame	1	31392	31221
99991190	OnFrame	1	31394	31221
99991200	OnFrame	1	31396	31221
99991210	OnFrame	1	31398	31221
99991250	OnFrame	1	31400	31221
99991260	OnFrame	1	31402	31221
99991330	OnFrame	1	31404	31221
99991340	OnFrame	1	31406	31221
99991350	OnFrame	1	31408	31221
99991360	OnFrame	1	31410	31221
99991370	OnFrame	1	31412	31221
99991380	OnFrame	1	31414	31221
99991390	OnFrame	1	31416	31221
99991400	OnFrame	1	31418	31221
99991410	OnFrame	1	31420	31221
99991420	OnFrame	1	31422	31221
99991430	OnFrame	1	31424	31221
99991440	OnFrame	1	31426	31221
99992030	OnFrame	1	31428	31221
99992090	OnFrame	1	31430	31221
99992100	OnFrame	1	31432	31221
99992110	OnFrame	1	31434	31221
99992120	OnFrame	1	31436	31221
99992130	OnFrame	1	31438	31221
99992140	OnFrame	1	31440	31221
99992150	OnFrame	1	31442	31221
99992160	OnFrame	1	31444	31221
99992170	OnFrame	1	31446	31221
99992180	OnFrame	1	31448	31221
99992190	OnFrame	1	31450	31221
99992200	OnFrame	1	31452	31221
99992210	OnFrame	1	31454	31221
99992250	OnFrame	1	31456	31221
99992260	OnFrame	1	31458	31221
99992330	OnFrame	1	31460	31221
99992340	OnFrame	1	31462	31221
99992350	OnFrame	1	31464	31221
99992360	OnFrame	1	31466	31221
99992370	OnFrame	1	31468	31221
99992380	OnFrame	1	31470	31221
99992390	OnFrame	1	31472	31221
99992400	OnFrame	1	31474	31221
99992410	OnFrame	1	31476	31221
99992420	OnFrame	1	31478	31221
99992430	OnFrame	1	31480	31221
99992440	OnFrame	1	31482	31221
99997110	OnFrame	1	31484	31221
99997610	OnFrame	1	31486	31221
99997620	OnFrame	1	31488	31221
99997120	OnFrame	1	31490	31221
99996080	OnFrame	1	31492	31221
99991031	OnFrame	1	31494	31221
99991111	OnFrame	1	31496	31498
99990450	OnFrame	1	31499	31221
99990460	OnFrame	1	31501	31221
99991450	OnFrame	1	31503	31221
99991460	OnFrame	1	31505	31221
99992450	OnFrame	1	31507	31221
99992460	OnFrame	1	31509	31221
99960001	OnFrame	1	31511	31512
99960002	OnFrame	1	31519	31520
99960003	OnFrame	1	31527	31528
99960004	OnFrame	1	31617	31620
99960005	OnFrame	1	31779	31797
99960006	OnFrame	1	31903	31905
99980001	OnFrame	1	32104	32114
99980002	OnFrame	1	32159	32173
99980003	OnFrame	1	32562	32565
99980004	OnFrame	1	32569	32575
99980005	OnFrame	1	32589	32591
99980006	OnFrame	1	32602	32603
99980007	OnFrame	1	32604	32605
99980008	OnFrame	1	32624	32605
99980009	OnFrame	1	32625	32626
99980010	OnFrame	1	32636	32639
99919037	OnFrame	1	32646	32648
99919919	OnFrame	1	32691	32699
99919917	OnFrame	1	32756	32763
99919916	OnFrame	1	32803	32805
99919902	OnFrame	1	32756	32925
99919903	OnFrame	1	32756	32943
99919918	OnFrame	1	32954	32993
99919911	OnFrame	1	33098	33108
99919912	OnFrame	1	33114	33118
99919913	OnFrame	1	33121	33123
99919914	OnFrame	1	33127	33129
99919915	OnFrame	1	33132	33134
99919901	OnFrame	1	33140	33220
99919904	OnFrame	1	33476	33477
99919905	OnFrame	1	33486	33490
99919906	OnFrame	1	33591	33593
99950001	OnFrame	1	33610	33620
99950002	OnFrame	1	33639	33643
99950003	OnFrame	1	33646	33647
99950004	OnFrame	1	33652	33653
99950005	OnFrame	1	33658	33670
99950006	OnFrame	1	33713	33728
99950008	OnFrame	1	33652	33811
99950009	OnFrame	1	33652	33814
99950010	OnFrame	1	33652	33815
99950011	OnFrame	1	33652	33818
99950012	OnFrame	1	33646	33823
99950013	OnFrame	1	33646	33828
99950014	OnFrame	1	33646	33831
99950015	OnFrame	1	33646	33834
99950016	OnFrame	1	33646	33837
99950017	OnFrame	1	33646	33841
99950018	OnFrame	1	33844	33852
99950019	OnFrame	1	33652	33853
99950020	OnFrame	1	33652	33857
99950021	OnFrame	1	33860	33863
99950022	OnFrame	1	33868	33870
99950023	OnFrame	1	33875	33878
99950024	OnFrame	1	33887	33890
99950025	OnFrame	1	33893	33900
99950026	OnFrame	1	33913	33915
99950027	OnFrame	1	33923	33933
99950028	OnFrame	1	34041	34045
99950029	OnFrame	1	34068	34073
99950030	OnFrame	1	34122	34129
99950031	OnFrame	1	34182	34188
99950032	OnFrame	1	34201	34203
99950033	OnFrame	1	34215	34216
99950035	OnFrame	1	34215	34237
99950036	OnFrame	1	34215	34241
99950037	OnFrame	1	34215	34246
99950039	OnFrame	1	34251	34252
99950040	OnFrame	1	34251	34253
99950041	OnFrame	1	34251	34252
99950042	OnFrame	1	34251	34253
99950043	OnFrame	1	34251	34252
99950044	OnFrame	1	34251	34253
99950045	OnFrame	1	34251	34252
99950046	OnFrame	1	34251	34253
99950047	OnFrame	1	34251	34252
99950048	OnFrame	1	34251	34253
99950034	OnFrame	1	34254	28032
99950038	OnFrame	1	34256	34258
99950049	OnFrame	1	34256	31188
99950050	OnFrame	1	34300	34301
99950051	OnFrame	1	34300	34311
99950052	OnFrame	1	33652	34318
99950053	OnFrame	1	34324	34325
99950054	OnFrame	1	33652	34337
99950055	OnFrame	1	33652	34340
99950056	OnFrame	1	34300	34344
99950057	OnFrame	1	34300	34360
99950058	OnFrame	1	34300	34363
99950059	OnFrame	1	34300	34372
99940001	OnFrame	1	34381	34400
99940003	OnFrame	1	34435	34436
99940002	OnFrame	1	34444	34447
99940004	OnFrame	1	34467	34468
99940005	OnFrame	1	34435	34474
99940006	OnFrame	1	34479	34480
99940007	OnFrame	1	34487	34488
99940008	OnFrame	1	34435	34490
99940009	OnFrame	1	34435	34497
99940010	OnFrame	1	34500	34501
99940011	OnFrame	1	34500	34668
99940012	OnFrame	1	34500	34791
99940013	OnFrame	1	34850	34854
99940014	OnFrame	1	34979	34981
99940015	OnFrame	1	34979	35053
99940150	OnFrame	1	35073	35076
99940152	OnFrame	1	35073	35324
99940151	OnFrame	1	35331	35375
99940160	OnFrame	1	35386	35401
99940161	OnFrame	1	35404	35401
99940162	OnFrame	1	35424	35401
99940163	OnFrame	1	35440	35401
99940164	OnFrame	1	35449	35401
78787878	OnFrame	1	35466	35468
78787879	OnFrame	1	35466	35475
78787880	OnFrame	1	35466	35476
78787881	OnFrame	1	35466	35476
78787882	OnFrame	1	35466	35476
95000001	OnFrame	1	35477	35478
95000002	OnFrame	1	35477	35478
95000003	OnFrame	1	35477	35478
95000004	OnFrame	1	35477	35478
