Id	TemplateId	Count	Params[0]	Params[1]	Params[2]
750001	2993001	1	1	0	
750002	20	5			
750100	3	100			
750101	1	10000			
750102	20	5			
750200	3	100			
750201	1	10000			
750202	20	5			
760000	3	100			
760001	2993001	1	1	0	
760002	20	5			
760100	3	100			
760101	2993001	1	1	0	
760102	20	5			
760200	3	100			
760201	1	10000			
760202	20	5			
770000	3	100			
770001	2993001	1	1	0	
770002	20	10			
770100	3	100			
770101	2993001	1	1	0	
770102	20	10			
770200	3	200			
770201	2993001	1	1	0	
770202	20	10			
900010	40103	3			
900011	40104	3			
900012	12	5			
900013	1	10000			
900020	2	50			
900021	4	60			
900022	12	10			
900023	1	20000			
900030	40104	8			
900031	40100	8			
900032	30013	3			
900033	1	20000			
900040	2	280			
900041	4	120			
900042	12	30			
900043	40103	10			
900044	40100	10			
900050	4	60			
900051	40114	4			
900052	40110	4			
900053	1	50000			
900060	2	340			
900061	40113	10			
900062	40110	10			
900063	1	50000			
900070	4	60			
900071	40114	6			
900072	40110	6			
900073	1	50000			
900080	2	590			
900081	40113	15			
900082	40110	15			
900083	1	100000			
900090	12	10			
900091	1	20000			
900100	6310104	1			
900110	50000	2500			
900120	50003	2500			
900140	4	30			
900141	2994001	1	1	0	
900142	3944001	1	1	0	
900150	50003	2500			
900151	2	1000			
900160	50005	2500			
900161	30013	10			
900162	12	40			
900170	6310304	1			
900180	6310304	1			
900190	12	5			
900191	1	5000			
900200	1	1000000			
900210	32	15			
900220	31	500			
900230	32	70			
900240	1	600000			
900241	40113	8			
900242	40114	6			
900243	40110	14			
900250	50000	2500			
900251	12	20			
900252	1	100000			
900260	50000	1250			
900270	95000	1			
900300	50005	2500			
900301	2	500			
900302	12	50			
900320	2	3980			
900321	50005	2500			
900322	30014	1			
900323	96000	3			
900324	2994001	6	1	0	
900325	3914001	8	1	0	
900326	12	68			
900327	1	188888			
900330	50003	2500			
900331	2	500			
900332	96000	3			
900333	2994001	10	1	0	
900340	95100	1			
900350	95100	3			
900351	95101	1			
900352	95102	20			
900360	50000	1250			
900361	2	250			
900362	30014	2			
900363	1	50000			
900370	2	680			
900371	26	150			
900380	2	60			
900381	90003	1			
900382	1	100000			
900390	94010	1			
900400	94011	3			
900401	2	680			
900402	96000	1			
900403	30013	3			
900404	1	50000			
900410	32	10			
900470	94013	1			
900471	40695	10			
900472	90003	1			
900480	94012	1			
900481	40694	10			
900482	90003	1			
910000	2	300			
910010	2	100			
950000	94000	1			
950010	94001	1			
950020	94002	1			
950030	94003	1			
950040	2026003	1	1	0	
950050	6310304	1			
950060	94006	1			
950070	94007	1			
950080	94008	1			
950090	94009	1			
960000	30012	1			
960001	1	5000			
960010	30013	1			
960011	1	5000			
960020	12	10			
960021	1	10000			
960030	12	15			
960031	1	10000			
960040	40113	2			
960041	1	20000			
960050	12	20			
960051	1	20000			
960060	30014	2			
960061	1	20000			
960070	30	10			
960071	1	50000			
960080	12	50			
960081	1	50000			
960090	40110	10			
960091	1	50000			
1000000	1	5000			
1000001	3042001	1	1	0	
1000002	3012001	1	1	0	
1000003	3022001	1	1	0	
1000011	2992001	1	1	0	
1000021	3022001	1	1	0	
1000022	3052001	1	1	0	
1000031	3032001	1	1	0	
1000032	3062001	1	1	0	
1000041	3023001	1	1	0	
1000051	3053001	1	1	0	
1000061	3913001	1	1	0	
1000071	3913001	1	1	0	
1000081	2993001	1	1	0	
1000091	3033001	1	1	0	
1000101	3063001	1	1	0	
1000111	3014001	1	1	0	
1000112	3044001	1	1	0	
1000121	2993001	1	1	0	
1000131	2994001	1	1	0	
1000141	3913001	1	1	0	
1000151	3035002	1	1	0	
1000152	3065002	1	1	0	
1000161	3	100			
1000170	1	7500			
1000171	3913001	1	1	0	
1000181	3913001	1	1	0	
1000191	2993001	1	1	0	
1000201	2993001	1	1	0	
1000211	2054001	1	1	0	
1000221	2993001	1	1	0	
1000222	2993001	1	1	0	
1000231	3913001	1	1	0	
1000241	3913001	1	1	0	
1000251	2993001	1	1	0	
1000261	3913001	1	1	0	
1000271	3024001	1	1	0	
1000281	3054001	1	1	0	
1000291	3913001	1	1	0	
1000301	3913001	1	1	0	
1000311	3034001	1	1	0	
1000321	3064001	1	1	0	
1000331	3913001	1	1	0	
1000341	3025002	1	1	0	
1000342	3055002	1	1	0	
1000351	40103	3			
1000352	40104	3			
1000361	40103	3			
1000362	40104	3			
1000371	3	100			
1000381	3913001	1	1	0	
1000391	3913001	1	1	0	
1000401	2993001	1	1	0	
1000411	2993001	1	1	0	
1000421	12	20			
1000431	12	20			
1000441	3913001	1	1	0	
1000451	3015001	1	1	0	
1000452	3045001	1	1	0	
1000461	3	100			
1000471	3913001	1	1	0	
1000481	3913001	1	1	0	
1000491	2993001	1	1	0	
1000501	3913001	1	1	0	
1000511	3014003	1	1	0	
1000521	3044003	1	1	0	
1000531	3913001	1	1	0	
1000541	3913001	1	1	0	
1000551	2993001	1	1	0	
1000561	3913001	1	1	0	
1000571	40104	3			
1000581	40103	3			
1000591	3913001	1	1	0	
1000601	3913001	1	1	0	
1000611	2993001	1	1	0	
1000621	3035001	1	1	0	
1000622	3065001	1	1	0	
1000631	30013	1			
1000641	12	20			
1000651	3	100			
1000661	3913001	1	1	0	
1000671	3913001	1	1	0	
1000681	2993001	1	1	0	
1000691	2993001	1	1	0	
1000701	3024003	1	1	0	
1000711	3054003	1	1	0	
1000721	3913001	1	1	0	
1000731	3025007	1	1	0	
1000732	3055007	1	1	0	
1000741	3	100			
1000751	3913001	1	1	0	
1000761	3913001	1	1	0	
1000771	2993001	1	1	0	
1000781	3913001	1	1	0	
1000791	3034003	1	1	0	
1000801	3064003	1	1	0	
1000811	3913001	1	1	0	
1000821	3913001	1	1	0	
1000831	2993001	1	1	0	
1000841	3913001	1	1	0	
1000851	40100	6			
1000861	40100	6			
1000871	3913001	1	1	0	
1000881	3913001	1	1	0	
1000891	2993001	1	1	0	
1000901	3015007	1	1	0	
1000902	3045007	1	1	0	
1000911	30013	1			
1000921	12	20			
1000931	3	100			
1000941	3913001	1	1	0	
1000951	3913001	1	1	0	
1000961	2993001	1	1	0	
1000971	2993001	1	1	0	
1000981	12	20			
1000991	2994001	1	1	0	
1001001	3913001	1	1	0	
1001011	3025004	1	1	0	
1001012	3055004	1	1	0	
1001021	3913001	1	1	0	
1001031	3913001	1	1	0	
1001041	2993001	1	1	0	
1001051	3913001	1	1	0	
1001061	3014002	1	1	0	
1001071	3044002	1	1	0	
1001081	3913001	1	1	0	
1001091	3913001	1	1	0	
1001101	2993001	1	1	0	
1001111	3913001	1	1	0	
1001121	40100	6			
1001131	40104	6			
1001141	3913001	1	1	0	
1001151	3913001	1	1	0	
1001161	2993001	1	1	0	
1001171	3015003	1	1	0	
1001172	3045003	1	1	0	
1001181	30013	2			
1001191	12	20			
1001201	3913001	1	1	0	
1001211	3913001	1	1	0	
1001221	2993001	1	1	0	
1001231	2993001	1	1	0	
1001241	2994001	1	1	0	
1001251	12	20			
1001261	3913001	1	1	0	
1001271	3025005	1	1	0	
1001272	3055005	1	1	0	
1001281	3913001	1	1	0	
1001291	3913001	1	1	0	
1001301	2993001	1	1	0	
1001311	3913001	1	1	0	
1001321	3024002	1	1	0	
1001331	3054002	1	1	0	
1001341	3913001	1	1	0	
1001351	3913001	1	1	0	
1001361	2993001	1	1	0	
1001371	3913001	1	1	0	
1001381	40114	3			
1001391	40113	3			
1001401	3913001	1	1	0	
1001411	3913001	1	1	0	
1001421	2993001	1	1	0	
1001431	3035003	1	1	0	
1001432	3065003	1	1	0	
1001441	30013	2			
1001451	12	20			
1001461	3914001	1	1	0	
1001471	3914001	1	1	0	
1001481	2994001	1	1	0	
1001491	2994001	1	1	0	
1001501	12	20			
1001511	2994001	1	1	0	
1001521	3914001	1	1	0	
1001531	3015005	1	1	0	
1001532	3045005	1	1	0	
1001541	3914001	1	1	0	
1001551	3914001	1	1	0	
1001561	2994001	1	1	0	
1001571	3914001	1	1	0	
1001581	3034002	1	1	0	
1001591	3064002	1	1	0	
1001601	3914001	1	1	0	
1001611	3914001	1	1	0	
1001621	2994001	1	1	0	
1001631	3914001	1	1	0	
1001641	40114	3			
1001651	40113	3			
1001661	3914001	1	1	0	
1001671	3914001	1	1	0	
1001681	2994001	1	1	0	
1001691	3025002	1	1	0	
1001692	3055002	1	1	0	
1001701	30013	2			
1001711	12	20			
1001721	3914001	1	1	0	
1001731	3914001	1	1	0	
1001741	2994001	1	1	0	
1001751	2994001	1	1	0	
1001761	12	20			
1001771	2994001	1	1	0	
1001781	3914001	1	1	0	
1001791	3015006	1	1	0	
1001792	3045006	1	1	0	
1001801	3914001	1	1	0	
1001811	3914001	1	1	0	
1001821	2994001	1	1	0	
1001831	3914001	1	1	0	
1001841	3914001	1	1	0	
1001851	12	20			
1001861	3914001	1	1	0	
1001871	3914001	1	1	0	
1001881	2994001	1	1	0	
1001891	3914001	1	1	0	
1001901	40114	3			
1001911	40113	3			
1001921	3914001	1	1	0	
1001931	3914001	1	1	0	
1001941	2994001	1	1	0	
1001951	3036001	1	1	0	
1001952	3066001	1	1	0	
1001961	30013	2			
1001971	12	20			
1001981	3914001	1	1	0	
1001991	3914001	1	1	0	
1002001	2994001	1	1	0	
1002011	2994001	1	1	0	
1002021	12	20			
1002031	2994001	1	1	0	
1002041	3914001	1	1	0	
1002051	3016007	1	1	0	
1002052	3046007	1	1	0	
1002061	3914001	1	1	0	
1002071	3914001	1	1	0	
1002081	2994001	1	1	0	
1002091	2994001	1	1	0	
1002101	12	20			
1002111	2994001	1	1	0	
1002121	3914001	1	1	0	
1002131	3026001	1	1	0	
1002132	3056001	1	1	0	
1002201	3914001	1	1	0	
1002211	3914001	1	1	0	
1002221	3914001	1	1	0	
1002231	3914001	1	1	0	
1002241	3914001	1	1	0	
1002251	3914001	1	1	0	
1002261	3914001	1	1	0	
1002271	3914001	1	1	0	
1002281	3914001	1	1	0	
1002291	3914001	1	1	0	
1002301	3914001	1	1	0	
1002311	3914001	1	1	0	
1002321	3914001	1	1	0	
1002331	3914001	1	1	0	
1002341	3914001	1	1	0	
1002351	3914001	1	1	0	
1003071	3016012	1	1	0	
1003072	3046012	1	1	0	
1003111	3026009	1	1	0	
1003112	3056009	1	1	0	
1500000	2994001	4			
1500010	25	50			
1500020	25	100			
2100000	2994001	1	1	0	
2100001	3914001	1	1	0	
2100002	1	50000			
2100010	2994001	1	1	0	
2100011	3914001	1	1	0	
2100012	1	50000			
2100020	2994001	1	1	0	
2100021	3914001	1	1	0	
2100022	1	50000			
2100030	2994001	1	1	0	
2100031	3914001	1	1	0	
2100032	1	50000			
2100040	2994001	1	1	0	
2100041	3914001	1	1	0	
2100042	1	50000			
2100050	2994001	1	1	0	
2100051	3914001	1	1	0	
2100052	1	50000			
2100060	2994001	1	1	0	
2100061	3914001	1	1	0	
2100062	1	50000			
2100070	9080001	1			
2100071	3914001	1	1	0	
2100072	1	50000			
2200000	7	12			
2200001	1	3000			
2200010	7	12			
2200011	1	3000			
2200020	7	12			
2200021	1	3000			
2200030	7	12			
2200031	1	3000			
2200040	7	12			
2200041	1	3000			
2200050	7	12			
2200051	1	3000			
2200060	7	12			
2200061	1	3000			
2200070	7	12			
2200071	1	3000			
2200080	7	12			
2200081	1	3000			
2200090	7	12			
2200091	1	3000			
2200100	7	12			
2200101	1	3000			
2200110	7	12			
2200111	1	3000			
2200120	7	12			
2200121	1	3000			
2200130	7	12			
2200131	1	3000			
2200140	7	12			
2200141	1	3000			
2200150	7	12			
2200151	1	3000			
2200160	7	16			
2200161	1	4000			
2200170	7	16			
2200171	1	4000			
2200180	7	16			
2200181	1	4000			
2200190	7	16			
2200191	1	4000			
2200200	7	16			
2200201	1	4000			
2200210	7	16			
2200211	1	4000			
2200220	7	16			
2200221	1	4000			
2200230	7	16			
2200231	1	4000			
2200240	7	16			
2200241	1	4000			
2200250	7	16			
2200251	1	4000			
2200260	7	16			
2200261	1	4000			
2200270	7	16			
2200271	1	4000			
2200280	7	20			
2200281	1	6000			
2200290	7	20			
2200291	1	6000			
2200300	7	20			
2200301	1	6000			
2200310	7	20			
2200311	1	6000			
2200320	7	20			
2200321	1	6000			
2200330	7	20			
2200331	1	6000			
2200340	7	20			
2200341	1	6000			
2200350	7	20			
2200351	1	6000			
2200360	7	20			
2200361	1	6000			
2200370	7	20			
2200371	1	6000			
2200380	7	20			
2200381	1	6000			
2200390	7	20			
2200391	1	6000			
2200400	7	24			
2200401	1	8000			
2200410	7	24			
2200411	1	8000			
2200420	7	24			
2200421	1	8000			
2200430	7	24			
2200431	1	8000			
2200440	7	24			
2200441	1	8000			
2200450	7	24			
2200451	1	8000			
2200460	7	24			
2200461	1	8000			
2200470	7	24			
2200471	1	8000			
2200480	7	30			
2200481	1	10000			
2200490	7	30			
2200491	1	10000			
2200500	7	30			
2200501	1	10000			
2200510	7	30			
2200511	1	10000			
2200520	7	30			
2200521	1	10000			
2200530	7	30			
2200531	1	10000			
2200540	7	30			
2200541	1	10000			
2200550	7	30			
2200551	1	10000			
2210000	40103	1			
2210001	1	2000			
2210002	30012	1			
2210010	40104	1			
2210011	1	2500			
2210012	30012	1			
2210020	40104	1			
2210021	1	3000			
2210022	30012	1			
2210030	40104	1			
2210031	1	3500			
2210032	30012	1			
2210040	40104	1			
2210041	1	4000			
2210042	30012	1			
2210050	40100	1			
2210051	1	4500			
2210052	30012	1			
2210060	40100	1			
2210061	1	5000			
2210062	30012	1			
2210070	40103	1			
2210071	1	5500			
2210072	30012	1			
2210080	40104	1			
2210081	1	6000			
2210082	30012	1			
2210090	40110	1			
2210091	1	6500			
2210092	30013	1			
2210100	40110	1			
2210101	1	7000			
2210102	30013	1			
2210110	40113	1			
2210111	1	7500			
2210112	30013	1			
2210120	40114	1			
2210121	1	8000			
2210122	30013	1			
2210130	40114	1			
2210131	1	8500			
2210132	30013	1			
2210140	40110	1			
2210141	1	9000			
2210142	30013	1			
2210150	40110	1			
2210151	1	10000			
2210152	30013	1			
3000000	1031001	1	1	1	1
3000010	2992001	1	1	0	
3000020	3013001	1	1	0	
3000030	3043001	1	1	0	
3000050	3033001	1	1	0	
3000060	3024004	1	1	0	
3000070	3054004	1	1	0	
3000080	3014004	1	1	0	
3000090	3044004	1	1	0	
3000100	40104	1			
3000110	2994001	1	1	0	
3000120	40103	1			
3000130	40104	1			
3000140	40104	1			
3000150	30013	1			
3000160	40104	1			
3000170	3924001	1	1	0	
3000180	2994001	1	1	0	
3000190	3954001	1	1	0	
3000200	40100	1			
3000210	3934001	1	1	0	
3000220	40100	1			
3000230	3964001	1	1	0	
3000240	40103	1			
3000250	30013	1			
3000260	2994001	1	1	0	
3000270	3954001	1	1	0	
3000280	3964001	1	1	0	
3000290	40110	1			
3000300	30014	1			
3000310	40110	1			
3000320	2994001	1	1	0	
3000330	40113	1			
3000340	40114	1			
3000350	40113	1			
3000360	30014	1			
3000370	40114	1			
3000380	3924001	1	1	0	
3000390	3934001	1	1	0	
3000400	40110	1			
3000410	40113	1			
3000420	40114	1			
3000430	2994001	1	1	0	
3000440	40110	1			
3000450	3944001	1	1	0	
3000460	40113	1			
3000470	30014	1			
3000480	40114	1			
3000490	3954001	1	1	0	
3000500	3964001	1	1	0	
3000510	3944001	1	1	0	
3000520	40110	1			
3000530	3944001	1	1	0	
3000540	40114	1			
3000550	3944001	1	1	0	
3007010	1	1000			
3007020	1	1500			
3007030	1	2000			
3007040	1	2500			
3007050	1	3000			
3007060	1	3500			
3007070	1	4000			
3007080	1	4500			
3007090	1	5000			
3007100	1	6000			
6110101	6110101	1			
6110102	6110102	1			
6110103	6110103	1			
6110104	6110104	1			
6110301	6110301	1			
6110302	6110302	1			
6110303	6110303	1			
6110304	6110304	1			
6110305	6110305	1			
6210101	6210101	1			
6210102	6210102	1			
6210103	6210103	1			
6210104	6210104	1			
6210105	6210105	1			
6210106	6210106	1			
6210201	6210201	1			
6210202	6210202	1			
6210203	6210203	1			
6210204	6210204	1			
6210205	6210205	1			
6210206	1	1			
6210301	6210301	1			
6210302	6210302	1			
6210303	6210303	1			
6210304	6210304	1			
6210305	6210305	1			
6310101	6310101	1			
6310102	6310102	1			
6310103	6310103	1			
6310104	6310104	1			
6310105	6310105	1			
6310106	6310106	1			
6310107	1	1			
6310108	1	1			
6310201	6310201	1			
6310202	6310202	1			
6310203	6310203	1			
6310204	6310204	1			
6310301	6310301	1			
6310302	6310302	1			
6310303	6310303	1			
6310304	6310304	1			
6310305	6310305	1			
6410101	6410101	1			
6410102	6410102	1			
6410103	6410103	1			
6410104	6410104	1			
6410105	6410105	1			
6510101	6510101	1			
6510102	6510102	1			
6510103	6510103	1			
6510104	6510104	1			
6510301	6510301	1			
6510302	6510302	1			
6510303	6510303	1			
6510304	6510304	1			
6510305	6510305	1			
6610101	6610101	1			
6610102	6610102	1			
6610103	6610103	1			
6610104	6610104	1			
6610105	6610105	1			
6610301	6610301	1			
6610302	6610302	1			
6610303	6610303	1			
6610304	6610304	1			
6610305	6610305	1			
6710101	6710101	1			
6710102	6710102	1			
6710103	6710103	1			
6710104	6710104	1			
6710105	1	1			
6710301	6710301	1			
6710302	6710302	1			
6710303	6710303	1			
6710304	6710304	1			
6710305	6710305	1			
6810101	6810101	1			
6810102	6810102	1			
6810103	6810103	1			
6810104	6810104	1			
6810301	6810301	1			
6810302	6810302	1			
6810303	6810303	1			
6810304	6810304	1			
6810305	6810305	1			
6910101	6910101	1			
6910102	6910102	1			
6910103	6910103	1			
6910104	6910104	1			
6910105	6910105	1			
7000000	300	5			
7000010	300	10			
7000020	300	20			
7000030	300	10			
7000040	300	20			
7000050	300	40			
7000060	300	15			
7000070	300	30			
7000080	300	60			
7000090	300	20			
7000100	300	40			
7000110	300	80			
7000120	300	25			
7000130	300	50			
7000140	300	100			
7000150	300	30			
7000160	300	60			
7000170	300	120			
9001300	8020023	1			
9001301	8020024	1			
9001302	8020025	1			
9001303	8020026	1			
9001304	8020027	1			
9001305	8020028	1			
9001306	8020029	1			
9001307	8020030	1			
9001308	8020031	1			
9001309	8020032	1			
9001310	8020033	1			
9001311	8020034	1			
9001312	8020035	1			
9001313	8020036	1			
9001314	8020037	1			
9001315	8020038	1			
9001316	8020039	1			
9001317	8020040	1			
9001318	8020041	1			
9001319	8020042	1			
9001320	8020043	1			
9001321	8020044	1			
9001322	8020045	1			
9001323	2033	1			
9001324	2034	1			
9001325	2035	1			
9001326	2036	1			
9001327	2037	1			
9001328	2038	1			
9001329	2039	1			
9001330	2040	1			
9001331	2041	1			
9001332	2042	1			
9001333	2043	1			
9001334	2044	1			
9001335	2045	1			
9001336	2046	1			
9001337	2047	1			
9001338	2048	1			
9001339	2049	1			
9001340	2050	1			
9001341	2051	1			
9001342	2052	1			
9001343	2053	1			
9001344	2054	1			
9001345	2081	1			
9003100	8040001	1			
9003101	8040002	1			
9003102	8040003	1			
9003103	8040004	1			
9003104	8040005	1			
9003105	8040006	1			
9003106	8040007	1			
9003107	8040008	1			
9003108	8040009	1			
9003109	8040010	1			
9003110	8040011	1			
9003111	8040012	1			
9003112	8040013	1			
9003113	8040014	1			
9003114	8040015	1			
9003115	8040016	1			
9003116	8040017	1			
9003117	8040018	1			
9003118	8040019	1			
9003119	8040020	1			
9003120	2083	3			
9003121	2084	3			
9003122	2085	3			
9003123	2086	3			
9003124	2087	3			
9003125	2088	3			
9003126	2089	3			
9003127	2090	3			
9003128	2091	3			
9003129	2092	3			
9003130	2093	3			
9003131	2094	3			
9003132	2095	3			
9003133	2096	3			
9003134	2097	3			
9003135	2098	3			
9003136	2099	3			
9003137	2100	3			
9003138	2101	3			
9003139	2102	3			
10010010	1	1000			
10010011	30012	2			
10010020	1	1500			
10010021	3913001	1	1	0	
10010030	1	2000			
10010031	2993001	1	1	0	
10010032	30012	2			
10010040	1	2500			
10010041	3923001	1	1	0	
10010042	2994001	1	1	0	
10020010	1	1000			
10020011	30012	2			
10020020	1	1500			
10020021	3933001	1	1	0	
10020030	1	2000			
10020031	2993001	1	1	0	
10020032	30012	2			
10020040	1	2500			
10020041	3943001	1	1	0	
10020042	2994001	1	1	0	
10030010	1	1500			
10030011	30012	2			
10030020	1	2000			
10030021	3953001	1	1	0	
10030030	1	2500			
10030031	2993001	1	1	0	
10030032	30012	2			
10030040	1	3000			
10030041	3963001	1	1	0	
10030042	2994001	1	1	0	
10040010	1	1500			
10040011	30012	2			
10040020	1	2000			
10040021	3913001	1	1	0	
10040030	1	2500			
10040031	2993001	1	1	0	
10040032	30012	2			
10040040	1	3000			
10040041	3923001	1	1	0	
10040042	2994001	1	1	0	
10050010	1	2000			
10050011	30012	2			
10050020	1	2500			
10050021	3934001	1	1	0	
10050030	1	3000			
10050031	2994001	1	1	0	
10050032	30012	2			
10050040	1	3500			
10050041	3944001	1	1	0	
10050042	2994001	1	1	0	
10060010	1	2000			
10060011	30012	2			
10060020	1	2500			
10060021	3954001	1	1	0	
10060030	1	3000			
10060031	2994001	1	1	0	
10060032	30012	2			
10060040	1	3500			
10060041	3964001	1	1	0	
10060042	2994001	1	1	0	
10070010	1	2500			
10070011	30012	2			
10070020	1	3000			
10070021	3914001	1	1	0	
10070030	1	3500			
10070031	2994001	1	1	0	
10070032	30012	2			
10070040	1	4000			
10070041	3924001	1	1	0	
10070042	2994001	1	1	0	
10080010	1	2500			
10080011	30012	2			
10080020	1	3000			
10080021	3934001	1	1	0	
10080030	1	3500			
10080031	2994001	1	1	0	
10080032	30012	2			
10080040	1	4000			
10080041	3944001	1	1	0	
10080042	2994001	1	1	0	
11010010	1	1000			
11010011	30012	2			
11010020	1	1500			
11010021	3913001	1	1	0	
11010030	1	2000			
11010031	2993001	1	1	0	
11010032	30012	2			
11010040	1	2500			
11010041	3913001	1	1	0	
11010042	2994001	1	1	0	
11020010	1	1000			
11020011	30012	2			
11020020	1	1500			
11020021	3913001	1	1	0	
11020030	1	2000			
11020031	2993001	1	1	0	
11020032	30012	2			
11020040	1	2500			
11020041	3913001	1	1	0	
11020042	2994001	1	1	0	
11030010	1	1500			
11030011	30012	2			
11030020	1	2000			
11030021	3913001	1	1	0	
11030030	1	2500			
11030031	2993001	1	1	0	
11030032	30012	2			
11030040	1	3000			
11030041	3913001	1	1	0	
11030042	2994001	1	1	0	
11040010	1	1500			
11040011	30012	2			
11040020	1	2000			
11040021	3914001	1	1	0	
11040030	1	2500			
11040031	2994001	1	1	0	
11040032	30012	2			
11040040	1	3000			
11040041	3914001	1	1	0	
11040042	2994001	1	1	0	
11050010	1	2000			
11050011	30012	2			
11050020	1	2500			
11050021	3914001	1	1	0	
11050030	1	3000			
11050031	2994001	1	1	0	
11050032	30012	2			
11050040	1	3500			
11050041	3914001	1	1	0	
11050042	2994001	1	1	0	
11060010	1	2000			
11060011	30012	2			
11060020	1	2500			
11060021	3914001	1	1	0	
11060030	1	3000			
11060031	2994001	1	1	0	
11060032	30012	2			
11060040	1	3500			
11060041	3914001	1	1	0	
11060042	2994001	1	1	0	
11070010	1	2500			
11070011	30012	2			
11070020	1	3000			
11070021	3914001	1	1	0	
11070030	1	3500			
11070031	2994001	1	1	0	
11070032	30012	2			
11070040	1	4000			
11070041	3914001	1	1	0	
11070042	2994001	1	1	0	
11080010	1	2500			
11080011	30012	2			
11080020	1	3000			
11080021	3914001	1	1	0	
11080030	1	3500			
11080031	2994001	1	1	0	
11080032	30012	2			
11080040	1	4000			
11080041	3914001	1	1	0	
11080042	2994001	1	1	0	
12010010	1	1000			
12010020	1	1500			
12010030	1	2000			
12010040	1	2500			
12020010	1	1000			
12020020	1	1500			
12020030	1	2000			
12020040	1	2500			
12030010	1	1500			
12030020	1	2000			
12030030	1	2500			
12030040	1	3000			
12040010	1	1500			
12040020	1	2000			
12040030	1	2500			
12040040	1	3000			
12050010	1	2000			
12050020	1	2500			
12050030	1	3000			
12050040	1	3500			
12060010	1	2000			
12060020	1	2500			
12060030	1	3000			
12060040	1	3500			
12070010	1	2500			
12070020	1	3000			
12070030	1	3500			
12070040	1	4000			
12080010	1	2500			
12080020	1	3000			
12080030	1	3500			
12080040	1	4000			
20000000	3	7000			
20000010	3	8000			
20000020	3	9000			
20000030	3	490			
20000040	40103	3			
20000041	40104	3			
20000042	12	5			
20000043	1	10000			
20000050	40104	8			
20000051	40100	8			
20000052	30013	3			
20000053	1	20000			
20000060	90016	1			
20000131	2017	1			
20000132	2018	2			
20000133	2019	1			
20000134	2020	6			
20000135	2021	3			
20000136	2022	2			
20000137	2023	3			
20000138	2024	4			
20000139	2025	2			
20000140	2026	2			
20000141	2027	18			
20000142	2028	1			
20000143	2029	2			
20000144	2030	1			
20000145	2031	1			
20000146	2032	1			
20000151	8010001	1			
20000152	8010002	2			
20000153	8010003	1			
20000154	8010004	6			
20000155	8010005	3			
20000156	8010006	2			
20000157	8010007	3			
20000158	8010008	4			
20000159	8010009	2			
20000160	8010010	2			
20000161	8010011	18			
20000162	8010012	1			
20000163	8010013	2			
20000164	8010014	1			
20000165	8010015	1			
20000166	8010016	1			
20000167	2017	1			
20000168	2018	2			
20000169	2019	1			
20000170	2020	6			
20000171	2021	3			
20000172	2022	2			
20000173	2023	3			
20000174	2024	4			
20000175	2025	2			
20000176	2026	2			
20000177	2027	18			
20000178	2028	1			
20000179	2029	2			
20000180	2030	1			
20000181	2031	1			
20000182	2032	1			
20000191	3	245			
20000192	90002	1			
20000193	29	150			
20000201	1021001	1	1	1	1
20000202	1031001	1	1	1	1
20000203	1051001	1	1	1	1
20000211	3	305			
20000212	250002	1			
20000221	1011002	1	1	2	1
20000222	1021002	1	1	2	1
20000223	1031002	1	1	2	1
20000224	1041002	1	1	2	1
20000225	1071002	1	1	2	1
20000226	1081002	1	1	2	1
20000231	3	490			
20000232	250003	1			
20000240	12	20			
20000241	1	30000			
20000250	3	380			
20000251	29	150			
20000252	90002	1			
20000253	1	100000			
20000260	50000	1250			
20000261	12	10			
20000262	1	50000			
20000270	3	800			
20000271	1	500000			
20000272	30013	20			
20000273	2994001	50			
20000274	3914001	50			
20000280	50003	2500			
20000281	2994001	20			
20000282	40103	20			
20000283	40100	20			
20000290	3	610			
20000291	1	300000			
20000292	40113	3			
20000293	40114	3			
20000294	40110	5			
20000300	3	60			
20000301	90002	1			
20000302	12	10			
20000303	1	20000			
20000320	2	690			
20000330	6310106	1			
20000331	32	50			
20000340	6610105	1			
20000341	32	50			
20000350	6810104	1			
20000351	32	50			
20000360	6710104	1			
20000361	32	50			
20000370	6110104	1			
20000371	32	50			
20000380	6610304	2			
20000390	6510104	1			
20000391	32	50			
20000400	6110304	1			
20000401	32	50			
20000410	6210105	2			
20000420	6310105	2			
20000430	6510304	2			
20000440	6310204	2			
20000450	6210205	1			
20000451	32	50			
20000460	6510305	1			
20000461	32	50			
20000470	6210204	1			
20000471	32	50			
20000480	6110305	1			
20000481	32	50			
20000490	4	30			
20000491	2994001	1	1	0	
20000492	3942001	1	1	0	
20000500	40103	3			
20000501	40104	3			
20000502	12	5			
20000503	1	10000			
20000510	40104	8			
20000511	40100	8			
20000512	30013	3			
20000513	1	20000			
20000520	90002	1			
20000521	40114	4			
20000522	40110	4			
20000523	1	50000			
20000530	90002	1			
20000531	40114	6			
20000532	40110	6			
20000533	1	50000			
20000540	50003	2500			
20000541	3	1000			
20000550	50005	2500			
20000551	30013	5			
20000552	12	50			
20000560	32	15			
20000570	31	1000			
20000580	2	300			
20000590	1	600000			
20000591	40113	8			
20000592	40114	6			
20000593	40110	14			
20000600	32	70			
20000610	6310104	1			
20000620	8020023	1			
20000621	8020024	4			
20000622	8020025	1			
20000623	8020026	4			
20000624	8020027	1			
20000625	8020029	2			
20000626	8020030	2			
20000627	8020031	1			
20000628	8020032	1			
20000629	8020033	3			
20000630	8020034	1			
20000631	8020035	2			
