Id	Type	Priority	Title	Desc	Icon	PreTaskId	ActivateCondition[1]	ActivateCondition[2]	ActivateCondition[3]	Condition[1]	Condition[2]	Condition[3]	Result	RewardId	SkipId	StartTime	EndTime	Suffix	ShowAfterTaskId	AchvType	GroupId	ShowAfterGroup	GroupTheme	ShowType	ShowCondition
3538	4	5250	Resonance IX	Resonate an equipment 40 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3538			40	35380	3538			Train	3537	3					
3539	4	5240	Resonance X	Resonate an equipment 45 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3539			45	35390	3539			Train	3538	3					
3540	4	5230	Resonance XI	Resonate an equipment 50 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3540			50	35400	3540			Train	3539	3					
3550	4	5220	Disassembly I	Recycle 10 pieces of equipment	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3550			10	35500	3550			Train		3					
3551	4	5210	Disassembly II	Recycle 20 pieces of equipment	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3551			20	35510	3551			Train	3550	3					
3552	4	5200	Disassembly III	Recycle 40 pieces of equipment	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3552			40	35520	3552			Train	3551	3					
3553	4	5190	Disassembly IV	Recycle 60 pieces of equipment	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3553			60	35530	3553			Train	3552	3					
3554	4	5180	Disassembly V	Recycle 100 pieces of equipment	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3554			100	35540	3554			Train	3553	3					
3555	4	5170	Disassembly VI	Recycle 150 pieces of equipment	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3555			150	35550	3555			Train	3554	3					
3556	4	5160	Disassembly VII	Recycle 200 pieces of equipment	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3556			200	35560	3556			Train	3555	3					
3557	4	5150	Disassembly VIII	Recycle 300 pieces of equipment	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3557			300	35570	3557			Train	3556	3					
3558	4	5140	Disassembly IX	Recycle 400 pieces of equipment	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3558			400	35580	3558			Train	3557	3					
3559	4	5130	Disassembly X	Recycle 500 pieces of equipment	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3559			500	35590	3559			Train	3558	3					
3560	4	5120	Full Power I	Enhance a piece of equipment 25 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3560			25	35600	3560			Train		3					
3561	4	5110	Full Power II	Enhance a piece of equipment 50 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3561			50	35610	3561			Train	3560	3					
3562	4	5100	Full Power III	Enhance a piece of equipment 100 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3562			100	35620	3562			Train	3561	3					
3563	4	5090	Full Power IV	Enhance a piece of equipment 150 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3563			150	35630	3563			Train	3562	3					
3570	6	5080	Home Essentials I	Get 5★ HQ Facilities * 25	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3570			25	35700	3570			Train		3					
3571	6	5070	Home Essentials II	Get 5★ HQ Facilities * 50	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3571			50	35710	3571			Train	3570	3					
3572	6	5060	Home Essentials III	Get 5★ HQ Facilities * 100	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3572			100	35720	3572			Train	3571	3					
3573	6	5050	Home Essentials IV	Get 5★ HQ Facilities * 150	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3573			150	35730	3573			Train	3572	3					
3600	4	7040	Consumable I	Spend 1000000 Cogs	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3600			1000000	36000	3600			Special		4					
3601	4	7030	Consumable II	Spend 3000000 Cogs	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3601			3000000	36010	3601			Special	3600	4					
3602	4	7020	Consumable III	Spend 5000000 Cogs	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3602			5000000	36020	3602			Special	3601	4					
3603	4	7010	Consumable IV	Spend 10000000 Cogs	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3603			10000000	36030	3603			Special	3602	4					
3604	4	7000	Consumable V	Spend 15000000 Cogs	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3604			15000000	36040	3604			Special	3603	4					
3605	4	6990	Consumable VI	Spend 20000000 Cogs	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3605			20000000	36050	3605			Special	3604	4					
3606	4	6980	Consumable VII	Spend 30000000 Cogs	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3606			30000000	36060	3606			Special	3605	4					
3607	4	6970	Consumable VIII	Spend 50000000 Cogs	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3607			50000000	36070	3607			Special	3606	4					
3608	4	6960	Consumable IX	Spend 70000000 Cogs	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3608			70000000	36080	3608			Special	3607	4					
3609	4	6950	Commandant Ready	Spend 99999999 Cogs	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3609			99999999	36090	3609			Special	3608	4					
3610	4	6940	Friend A	Gift Cogs to a friend 10 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3610			10	36100	3610			Special		4					
3611	4	6930	Friend B	Gift Cogs to a friend 30 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3611			30	36110	3611			Special	3610	4					
3612	4	6920	Friend C	Gift Cogs to a friend 60 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3612			60	36120	3612			Special	3611	4					
3613	4	6910	Special Friend	Gift Cogs to a friend 100 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3613			100	36130	3613			Special	3612	4					
3620	4	6900	di molto I	Accept 10 Cog gifts from friends	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3620			10	36200	3620			Special		4					
3621	4	6890	di molto II	Accept 30 Cog gifts from friends	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3621			30	36210	3621			Special	3620	4					
3622	4	6880	di molto III	Accept 60 Cog gifts from friends	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3622			60	36220	3622			Special	3621	4					
3623	4	6870	di molto IV	Accept 100 Cog gifts from friends	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3623			100	36230	3623			Special	3622	4					
3630	4	6860	Commandant Passing By I	Use Support 10 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3630			10	36300	3630			Special		4					
3631	4	6850	Commandant Passing By II	Use Support 30 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3631			30	36310	3631			Special	3630	4					
3632	4	6840	Commandant Passing By III	Use Support 60 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3632			60	36320	3632			Special	3631	4					
3633	4	6830	Commandant Passing By IV	Use Support 100 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3633			100	36330	3633			Special	3632	4					
3640	4	6820	Construct Friends I	Have 1 Construct reach Affection 3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3640			1	36400	3640			Special		4					
3641	4	6810	Construct Friends II	Have 3 Constructs reach Affection 3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3641			3	36410	3641			Special	3640	4					
3642	4	6800	Construct Friends III	Have 5 Constructs reach Affection 3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3642			5	36420	3642			Special	3641	4					
3643	4	6790	Construct Friends IV	Have 10 Constructs reach Affection 3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3643			10	36430	3643			Special	3642	4					
3650	4	6780	Construct Friends V	Have 1 Construct reach Affection 6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3650			1	36500	3650			Special		4					
3651	4	6770	Construct Friends VI	Have 3 Constructs reach Affection 6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3651			3	36510	3651			Special	3650	4					
3652	4	6760	Construct Friends VII	Have 5 Constructs reach Affection 6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3652			5	36520	3652			Special	3651	4					
3653	4	6750	Construct Friends VIII	Have 10 Constructs reach Affection 6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3653			10	36530	3653			Special	3652	4					
3660	4	6740	Flock of Ravens	Commandant reaches Lv.10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3660			10	36600	3660			Special		4					
3661	4	6730	Blue Sky	Commandant reaches Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3661			20	36610	3661			Special	3660	4					
3662	4	6720	Ship of the Line	Commandant reaches Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3662			30	36620	3662			Special	3661	4					
3663	4	6710	Steadfast Heart	Commandant reaches Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3663			40	36630	3663			Special	3662	4					
3664	4	6700	Rally	Commandant reaches Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3664			50	36640	3664			Special	3663	4					
3665	4	6690	I Am Your Sword	Commandant reaches Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3665			60	36650	3665			Special	3664	4					
3666	4	6680	Oath-Bound	Commandant reaches Lv.70	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3666			70	36660	3666			Special	3665	4					
3667	4	6670	Reconquista	Commandant reaches Lv.80	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3667			80	36670	3667			Special	3666	4					
3801	10	10000	Into the Fray I	Attempt any zone 1 time	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3801			1	38010	3801			Clear							
3802	10	9000	Into the Fray II	Attempt any zone 2 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3802			2	38020	3802			Clear							
3803	10	8000	Into the Fray III	Attempt any zone 3 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3803			3	38030	3803			Clear							
3804	10	7000	Into the Fray IV	Attempt any zone 4 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3804			4	38040	3804			Clear							
3805	10	6000	Into the Fray V	Attempt any zone 5 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3805			5	38050	3805			Clear							
3806	10	5000	Into the Fray VI	Attempt any zone 6 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3806			6	38060	3806			Clear							
3807	10	4000	Personal Score I	Accumulate 50000 Personal Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3807			50000	38070	3807			Target							
3808	10	3000	Personal Score II	Accumulate 100000 Personal Points	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3808			100000	38080	3808			Target							
7100	7	10000	Liv's Trial I	Normal Story 1-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7100			1	71000	7100			Target							
7101	7	9990	Liv's Trial II	Have any equipment reach Lv.20	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7101			1	71010	7101			Target							
7102	7	9980	Liv's Trial III	Have 3 Constructs reach Lv.15	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7102			3	71020	7102			Target							
7103	7	9970	Liv's Trial IV	Overclock 5★ equipment * 2 to Lv30	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7103			2	71030	7103			Target							
7104	7	9960	Liv's Trial V	Clear 5 Daily quests	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7104			5	71040	7104			Target							
7105	7	9955	Liv's Trial VI	Recycle 1 piece of 4★ equipment	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7105			1	71050	7105			Target							
7106	7	9965	Liv's Trial VII	Clear all stages in Celica's Class - Basic Battle	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7106			1	71040	7106			Target							
7200	7	9950	Lucia's Trial I	Normal Story Chapter 3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7200			1	72000	7200			Target							
7201	7	9940	Lucia's Trial II	Overclock 5★ equipment * 6 to Lv30	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7201			6	72010	7201			Target							
7202	7	9930	Lucia's Trial III	Have 3 Constructs reach Lv.30	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7202			3	72020	7202			Target							
7203	7	9920	Lucia's Trial IV	Complete Interlude - Lucia Stage 6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7203			1	72030	7203			Target							
7204	7	9910	Lucia's Trial V	Clear Stage 2 of Memory Rescue	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7204			1	72040	7204			Target							
7205	7	9900	Lucia's Trial VI	Complete 10 Basic Research	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7205			10	72050	7205			Target							
7300	7	9910	Lee's Trial I	Complete Hidden Story Chapter 2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7300			1	73000	7300			Target							
7301	7	9890	Lee's Trial II	Complete 6 Interlude Battle Missions	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7301			6	73010	7301			Target							
7302	7	9880	Lee's Trial III	Complete 3 War Zone stages	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7302			3	73020	7302			Target							
7303	7	9870	Lee's Trial IV	Reach Affection Lv.2 with any Construct	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7303			1	73030	7303			Target							
7304	7	9865	Lee's Trial V	Complete 1 Bounty Mission	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7304			1	73020	7304			Target							
7305	7	9863	Lee's Trial VI	Clear 3 Military Hardware-AB-2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7305			3	73000	7305			Target							
7400	7	9860	Kamui's Trial I	Clear Phantom Pain Cage (Chaos)	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7400			1	74000	7400			Target							
7401	7	9850	Kamui's Trial II	Reach Commandant Level 40	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7401			40	74010	7401			Target							
7402	7	9840	Kamui's Trial III	Complete Special Training on Difficulty 2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7402			1	74020	7402			Target							
7403	7	9830	Kamui's Trial IV	Have 4 Constructs reach Elite III	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7403			4	74030	7403			Target							
7404	7	9825	Kamui's Trial V	Modify Dormitory Decor once	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7404			1	74040	7404			Target							
7500	7	9820	Nanami's Trial I	Clear Stage 4 of Memory Rescue	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7500			1	75000	7500			Target							
7501	7	9810	Nanami's Trial II	Have any equipment reach Lv.40	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7501			1	75010	7501			Target							
7502	7	9800	Nanami's Trial III	Reach Commandant Level 45	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7502			45	75020	7502			Target							
7503	7	9790	Nanami's Trial IV	Upgrade any 3 Constructs to Lv.45	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7503			3	75000	7503			Target							
7600	7	9780	Bianca's Trial I	Normal Story Chapter 5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7600			1	76000	7600			Target							
7601	7	9770	Bianca's Trial II	Complete Stage 6 of Memory Rescue	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7601			1	76010	7601			Target							
7602	7	9750	Bianca's Trial III	Complete Interlude - Lee Stage 5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7602			1	76020	7602			Target							
7603	7	9745	Bianca's Trial IV	Have any Construct reach 2500 BP	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7603			1	76020	7603			Target							
7700	7	9740	Karenina's Trial I	Login for a total of 7 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7700			1	77000	7700			Target							
7701	7	9730	Karenina's Trial II	Reach Commandant Level 50	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7701			50	77010	7701			Target							
7702	7	9720	Karenina's Trial III	Have 4 Constructs reach Task Force II	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7702			4	77020	7702			Target							
90201	6	1	Arctic Pursuit I	Complete Arctic Night Stage 1	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					100			1	100000	90201			Event							
90202	6	1	Arctic Pursuit II	Complete Arctic Night Stage 2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					100			1	100000	90202			Event							
90203	6	1	Arctic Pursuit III	Complete Arctic Night Stage 3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					1			1	100000	90203			Event							
90204	6	1	Forest Interception I	Complete Corrupted Hunting Stage 1	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					100			1	100000	90204			Event							
90205	6	1	Forest Interception II	Complete Corrupted Hunting Stage 2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					100			1	100000	90205			Event							
90206	6	1	Forest Interception III	Complete Corrupted Hunting Stage 3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					1			1	100000	90206			Event							
12001	6	487	Out With the Old	Recycle Decor once	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					12001			1	12001	12001			宿舎			9998				
12002	13	486	Carpenter	Craft Decor 3 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					12002			3	12002	12002			Dormitory			9998				
12003	13	488	Touch of Kindness	Pat a Resident 3 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					12003			3	12003	12003			宿舎			9998				
12004	13	500	No Work, No Gain	Assign a Construct to do chores 1 time	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					12004			1	12004	12004			Dormitory			9998				
12005	13	499	Rendezvous	Complete a Dorm event 3 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					12005			3	12005	12005			Dormitory			9998				
12006	13	485	Total Control	Complete all Dormitory missions	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					12006			4	12006		2019/12/31 5:00		宿舎			9998		1		
12007	6	510	Warmth Indicator	Complete 2 Dormitory Missions	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					12007			2	12007		2020/2/7 5:00		宿舎			9998				
14001	12	2001	Dorm Guide	Guide - Have a Construct resident	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14001			1	14001	14001			Dormitory			9999				
14002	12	2000	Dorm Guide	Guide - Place a Decor	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14002			1	14002	14002			Dormitory			9999				
14003	12	1999	Dorm Guide	Guide - Modify a chair	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14003			1	14003	14003			Dormitory			9999				
14004	12	1998	Dorm Guide	Guide - Craft a Decor	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14004			1	14004	14004			Dormitory			9999				
14005	12	1996	Dorm Guide	Guide - Assign a resident to do chores	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14005			1	14005	14005			Dormitory			9999				
14006	12	1997	Dorm Guide	Guide - Pat a Resident once	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14006			1	14006	14006			宿舎			9999				
14007	12	2002	Dorm Guide	Guide - Complete all guide missions	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					14007			6	14007				Dormitory			9999		1		
13001	12	1400	The Best Investment I	Unlock 2 rooms	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13001			2	13001	13001			Dormitory	14007						
13002	12	1398	The Best Investment II	Unlock 3 rooms	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13002			3	13002	13002			Dormitory	13001						
13003	12	1396	The Best Investment III	Unlock 4 rooms	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13003			4	13003	13003			Dormitory	13002						
13004	12	1394	The Best Investment IV	Unlock 5 rooms	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13004			5	13004	13004			Dormitory	13003						
13005	12	1392	The Best Investment V	Unlock 6 rooms	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13005			6	13005	13005			Dormitory	13004						
13006	12	1390	Party! I	Have 3 Construct residents	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13006			3	13006	13006			Dormitory	14007						
13007	12	1388	Party! II	Have 6 Construct residents	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13007			6	13007	13007			Dormitory	13006						
13008	12	1386	Party! III	Have 9 Construct residents	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13008			9	13008	13008			Dormitory	13007						
13009	12	1384	Party! IV	Have 12 Construct residents	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13009			12	13009	13009			Dormitory	13008						
13010	12	1382	Party! V	Have 15 Construct residents	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13010			15	13010	13010			Dormitory	13009						
13011	12	1380	Entrepreneur I	Do Dorm chores 10 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13011			10	13011	13011			Dormitory	14007						
13012	12	1378	Entrepreneur II	Do Dorm chores 50 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13012			50	13012	13012			Dormitory	13011						
13013	12	1376	Entrepreneur III	Do Dorm chores 100 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13013			100	13013	13013			Dormitory	13012						
13014	12	1374	Entrepreneur IV	Do Dorm chores 200 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13014			200	13014	13014			Dormitory	13013						
13015	12	1372	Entrepreneur V	Do Dorm chores 500 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13015			500	13015	13015			Dormitory	13014						
13016	12	1370	Entrepreneur VI	Do Dorm chores 1000 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13016			1000	13016	13016			Dormitory	13015						
13017	12	1368	Entrepreneur VII	Do Dorm chores 1500 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13017			1500	13017	13017			Dormitory	13016						
13018	12	1366	Entrepreneur VIII	Do Dorm chores 2000 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13018			2000	13018	13018			Dormitory	13017						
13019	12	1364	Entrepreneur IX	Do Dorm chores 3000 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13019			3000	13019	13019			Dormitory	13018						
13020	12	1362	Entrepreneur X	Do Dorm chores 5000 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13020			5000	13020	13020			Dormitory	13019						
13021	12	1360	Chance Encounter I	Finish Dorm events & obtain rewards 5 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13021			5	13021	13021			Dormitory	14007						
13022	12	1358	Chance Encounter II	Finish Dorm events & obtain rewards 15 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13022			15	13022	13022			Dormitory	13021						
13023	12	1356	Chance Encounter III	Finish Dorm events & obtain rewards 50 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13023			50	13023	13023			Dormitory	13022						
13024	12	1354	Chance Encounter IV	Finish Dorm events & obtain rewards 100 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13024			100	13024	13024			Dormitory	13023						
13025	12	1352	Chance Encounter V	Finish Dorm events & obtain rewards 250 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13025			250	13025	13025			Dormitory	13024						
13026	12	1350	Invertebrate Patter I	Pat a Resident in the Dormitory 10 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13026			10	13026	13026			宿舎	14007						
13027	12	1348	Invertebrate Patter II	Pat a Resident in the Dormitory 50 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13027			50	13027	13027			宿舎	13026						
13028	12	1346	Invertebrate Patter III	Pat a Resident in the Dormitory 100 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13028			100	13028	13028			宿舎	13027						
13029	12	1344	Invertebrate Patter IV	Pat a Resident in the Dormitory 200 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13029			200	13029	13029			宿舎	13028						
13030	12	1342	Invertebrate Patter V	Pat a Resident in the Dormitory 500 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13030			500	13030	13030			宿舎	13029						
13031	12	1340	Every Day a Happy Day I	Keep 3 Residents at Mood 80 or above for 1 day	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13031			1	13031	13031			宿舎	14007						
13032	12	1338	Every Day a Happy Day II	Keep 3 Residents at Mood 80 or above for 2 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13032			2	13032	13032			宿舎	13031						
13033	12	1336	Every Day a Happy Day III	Keep 3 Residents at Mood 80 or above for 4 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13033			4	13033	13033			宿舎	13032						
13034	12	1334	Every Day a Happy Day IV	Keep 3 Residents at Mood 80 or above for 7 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13034			7	13034	13034			宿舎	13033						
13035	12	1332	Every Day a Happy Day V	Keep 3 Residents at Mood 80 or above for 15 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13035			15	13035	13035			宿舎	13034						
13036	12	1330	Every Day a Happy Day VI	Keep 3 Residents at Mood 80 or above for 30 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13036			30	13036	13036			宿舎	13035						
13037	12	1328	Every Day a Happy Day VII	Keep 3 Residents at Mood 80 or above for 45 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13037			45	13037	13037			宿舎	13036						
13038	12	1326	Every Day a Happy Day VIII	Keep 3 Residents at Mood 80 or above for 60 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13038			60	13038	13038			宿舎	13037						
13039	12	1324	Every Day a Happy Day IX	Keep 3 Residents at Mood 80 or above for 90 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13039			90	13039	13039			宿舎	13038						
13040	12	1322	Every Day a Happy Day X	Keep 3 Residents at Mood 80 or above for 180 days	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13040			180	13040	13040			宿舎	13039						
13041	12	1320	Slippery Floor I	Craft 5 Floor Decor	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13041			5	13041	13041			Dormitory	14007						
13042	12	1318	Slippery Floor II	Craft 10 Floor Decor	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13042			10	13042	13042			Dormitory	13041						
13043	12	1316	Slippery Floor III	Craft 20 Floor Decor	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13043			20	13043	13043			Dormitory	13042						
13044	12	1314	Slippery Floor IV	Craft 30 Floor Decor	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13044			30	13044	13044			Dormitory	13043						
13045	12	1312	Slippery Floor V	Craft 50 Floor Decor	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13045			50	13045	13045			Dormitory	13044						
13046	12	1310	Slippery Floor VI	Craft 70 Floor Decor	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13046			70	13046	13046			Dormitory	13045						
13047	12	1308	Slippery Floor VII	Craft 100 Floor Decor	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13047			100	13047	13047			Dormitory	13046						
13048	12	1306	Slippery Floor VIII	Craft 150 Floor Decor	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13048			150	13048	13048			Dormitory	13047						
13049	12	1304	Slippery Floor IX	Craft 200 Floor Decor	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					13049			200	13049	13049			Dormitory	13048						
