Id	AttribId	PromotedId	Kind	Type	Name	MoveUseFaceDir	HasRunTilt	HasSquatState	SquatMotionOffset	ModelId	BaseHeight	ColliderType	PolygonId	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	EffectScale	MissileScale	UiResId	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	LieOnFloorTime	StandUpTailTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	CatchType	NoThreat	NotToThreatTarget	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	WalkMotionOffset	RunMotionOffset	CollisionPriority	UseShadowMesh	ShadowQuadScale	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
10210036	102036	102036	1022	1	露西亚三阶	1	1			R3LuxiyaMd010011		1		0.3		0.1	0	0	1	1		102201	0	1	0.8	1	1	0.3	1.05	0.8	10	0	1#102201|2#102202|3#102203|4#102204	1#4#15|2#4#15|3#4#15		102201				4	1	1	1			3		0.3					7002	1022	100050	100051	100054	100074								102201	102202	102203	102204	102205	102206	102207	102208	102209	102210	102211	102212	102213	102214	102215	102216	102217	102218	102219	102220	102221	102222	102223	102224	102225	102226	102227	102228	102229																																																																							
19990	102011	102011	1002	1	露西亚-B	1	1			R1LuxiyaMd010011		1		0.3		0.1	0	0	1	1		100201	0	1	0.8	1	1	0.2		0.85	10	0	1#100201|2#100202|3#100203	1#4#15|2#4#15|3#4#15		100201				1.7	1	1	1			3		0.3					7002	1002	100050	100051	100054	100074	100201	100202	100219	100243	740005			100201	100202	100203	100204	100205	100206	100207	100208	100209	100210	100211	100212	100213	100214	100215	100216	100217	100218	100219	100220	100221	100222	100223	100224	100225	100226	100227	100228	100229	199901	199902	100231	100232	100233																																																																		
11170	107036	107036	1117	3	飞行机器	1				R3KalieninaflyMd010011		1		0.1		0.1	1	1	1	1			0	1				0.2		0.6								1	1	1.2		0				3		0.1						1117	760610	760611	760612	760613	101729							111701	111702	111703	111704	111705	111706	111707	111708	111709	111710	111711	111712	111713	111714																																																																																						
10260	1026	1026	1026	2	休	1				R2XiuMd010011		1		0.3		0.1	0	0	1	1		101601	0	1	0.8	1	1	0.2	0.5	1.05	10	0	1#102601|2#102602|3#102603	1#4#15|2#4#15|3#4#15		102616				1.6	1	0				3		0.3					7002	1026	100050	100051	100054	100074	102680	102648	102650					102601	102602	102603	102604	102605	102606	102607	102608	102609	102610	102611	102612	102613	102614	102615	102616	102617	102618	102619	102620	102621	102622	102623	102624	102625	102626	102627	102628																																																																								
10810031	108031	108031	1018	1	渡边三阶	1	1			R3DubianMd010011		1		0.3	0.3	0.1	0	0	1	1		101801	0	10	0.8	1	1	0.3	0.8	0.7	10	0	1#101801|2#101802|3#101803	1#4#15|2#4#15|3#4#15		101801				2.8	1	1	1			3		0.3					7002	1018	100050	100051	100054	100074								101801	101802	101803	101804	101805	101806	101807	101808	101809	101810	101811	101812	101813	101814	101815	101816	101817	101818	101819	101820	101821	101822	101823	101824	101825	101826	101827	101828	101829	101830	101831	101832	101833	101834	101835																																																																	
10810032	108032	108032	1018	1	渡边三阶	1	1			R3DubianMd010011		1		0.3	0.3	0.1	0	0	1	1		101801	0	10	0.8	1	1	0.3	0.8	0.7	10	0	1#101801|2#101802|3#101803	1#4#15|2#4#15|3#4#15		101801				2.8	1	1	1			3		0.3					7002	1018	100050	100051	100054	100074								101801	101802	101803	101804	101805	101806	101807	101808	101809	101810	101811	101812	101813	101814	101815	101816	101817	101818	101819	101820	101821	101822	101823	101824	101825	101826	101827	101828	101829	101830	101831	101832	101833	101834	101835																																																																	
10810033	108033	108033	1018	1	渡边三阶	1	1			R3DubianMd010011		1		0.3	0.3	0.1	0	0	1	1		101801	0	10	0.8	1	1	0.3	0.8	0.7	10	0	1#101801|2#101802|3#101803	1#4#15|2#4#15|3#4#15		101801				2.8	1	1	1			3		0.3					7002	1018	100050	100051	100054	100074								101801	101802	101803	101804	101805	101806	101807	101808	101809	101810	101811	101812	101813	101814	101815	101816	101817	101818	101819	101820	101821	101822	101823	101824	101825	101826	101827	101828	101829	101830	101831	101832	101833	101834	101835																																																																	
10810034	108034	108034	1018	1	渡边三阶	1	1			R3DubianMd010011		1		0.3	0.3	0.1	0	0	1	1		101801	0	10	0.8	1	1	0.3	0.8	0.7	10	0	1#101801|2#101802|3#101803	1#4#15|2#4#15|3#4#15		101801				2.8	1	1	1			3		0.3					7002	1018	100050	100051	100054	100074								101801	101802	101803	101804	101805	101806	101807	101808	101809	101810	101811	101812	101813	101814	101815	101816	101817	101818	101819	101820	101821	101822	101823	101824	101825	101826	101827	101828	101829	101830	101831	101832	101833	101834	101835																																																																	
10810035	108035	108035	1018	1	渡边三阶	1	1			R3DubianMd010011		1		0.3	0.3	0.1	0	0	1	1		101801	0	10	0.8	1	1	0.3	0.8	0.7	10	0	1#101801|2#101802|3#101803	1#4#15|2#4#15|3#4#15		101801				2.8	1	1	1			3		0.3					7002	1018	100050	100051	100054	100074								101801	101802	101803	101804	101805	101806	101807	101808	101809	101810	101811	101812	101813	101814	101815	101816	101817	101818	101819	101820	101821	101822	101823	101824	101825	101826	101827	101828	101829	101830	101831	101832	101833	101834	101835																																																																	
10810036	108036	108036	1018	1	渡边三阶	1	1			R3DubianMd010011		1		0.3	0.3	0.1	0	0	1	1		101801	0	10	0.8	1	1	0.3	0.8	0.7	10	0	1#101801|2#101802|3#101803	1#4#15|2#4#15|3#4#15		101801				2.8	1	1	1			3		0.3					7002	1018	100050	100051	100054	100074								101801	101802	101803	101804	101805	101806	101807	101808	101809	101810	101811	101812	101813	101814	101815	101816	101817	101818	101819	101820	101821	101822	101823	101824	101825	101826	101827	101828	101829	101830	101831	101832	101833	101834	101835																																																																	
10910021	109021	109021	1009	2	艾拉二阶	1	1			R2AilaMd010011		1		0.3	0.3	0.1	0	0	1	1		100901	0	10	0.8	1	1	0.3	0.55	0.9	10	0	1#100901|2#100902|3#100903	1#4#15|2#4#15|3#4#15		100901				1.6	1	1	1			3		0.3					7002	1009	100050	100051	100054	100074								100901	100902	100903	100904	100905	100906	100907	100908	100909	100910	100911	100912	100913	100914	100915	100916	100917	100918	100919	100920	100921	100922	100923	100924																																																																												
10910022	109022	109022	1009	2	艾拉二阶	1	1			R2AilaMd010011		1		0.3	0.3	0.1	0	0	1	1		100901	0	10	0.8	1	1	0.3	0.55	0.9	10	0	1#100901|2#100902|3#100903	1#4#15|2#4#15|3#4#15		100901				1.6	1	1	1			3		0.3					7002	1009	100050	100051	100054	100074								100901	100902	100903	100904	100905	100906	100907	100908	100909	100910	100911	100912	100913	100914	100915	100916	100917	100918	100919	100920	100921	100922	100923	100924																																																																												
10910023	109023	109023	1009	2	艾拉二阶	1	1			R2AilaMd010011		1		0.3	0.3	0.1	0	0	1	1		100901	0	10	0.8	1	1	0.3	0.55	0.9	10	0	1#100901|2#100902|3#100903	1#4#15|2#4#15|3#4#15		100901				1.6	1	1	1			3		0.3					7002	1009	100050	100051	100054	100074								100901	100902	100903	100904	100905	100906	100907	100908	100909	100910	100911	100912	100913	100914	100915	100916	100917	100918	100919	100920	100921	100922	100923	100924																																																																												
10910024	109024	109024	1009	2	艾拉二阶	1	1			R2AilaMd010011		1		0.3	0.3	0.1	0	0	1	1		100901	0	10	0.8	1	1	0.3	0.55	0.9	10	0	1#100901|2#100902|3#100903	1#4#15|2#4#15|3#4#15		100901				1.6	1	1	1			3		0.3					7002	1009	100050	100051	100054	100074								100901	100902	100903	100904	100905	100906	100907	100908	100909	100910	100911	100912	100913	100914	100915	100916	100917	100918	100919	100920	100921	100922	100923	100924																																																																												
10910025	109025	109025	1009	2	艾拉二阶	1	1			R2AilaMd010011		1		0.3	0.3	0.1	0	0	1	1		100901	0	10	0.8	1	1	0.3	0.55	0.9	10	0	1#100901|2#100902|3#100903	1#4#15|2#4#15|3#4#15		100901				1.6	1	1	1			3		0.3					7002	1009	100050	100051	100054	100074								100901	100902	100903	100904	100905	100906	100907	100908	100909	100910	100911	100912	100913	100914	100915	100916	100917	100918	100919	100920	100921	100922	100923	100924																																																																												
10910026	109026	109026	1009	2	艾拉二阶	1	1			R2AilaMd010011		1		0.3	0.3	0.1	0	0	1	1		100901	0	10	0.8	1	1	0.3	0.55	0.9	10	0	1#100901|2#100902|3#100903	1#4#15|2#4#15|3#4#15		100901				1.6	1	1	1			3		0.3					7002	1009	100050	100051	100054	100074								100901	100902	100903	100904	100905	100906	100907	100908	100909	100910	100911	100912	100913	100914	100915	100916	100917	100918	100919	100920	100921	100922	100923	100924																																																																												
10410031	104031	104031	1014	1	比安卡三阶	1	1			R3BiankaMd010011		1		0.3	0.3	0.1	0	0	1	1		101401	0	10	0.8	1	1	0.3	0.65	0.7	10	0	1#101401|2#101402|3#101403	1#4#15|2#4#15|3#4#15		101420				1.95	1	1	1			3		0.3						1014	100050	100051	100054	100074	101440	101459						101401	101402	101403	101404	101405	101406	101407	101408	101409	101410	101411	101412	101413	101414	101415	101416	101417	101418	101419	101420	101421	101422	101423	101424	101425	101426	101427	101428																																																																								
10410032	104032	104032	1014	1	比安卡三阶	1	1			R3BiankaMd010011		1		0.3	0.3	0.1	0	0	1	1		101401	0	10	0.8	1	1	0.3	0.65	0.7	10	0	1#101401|2#101402|3#101403	1#4#15|2#4#15|3#4#15		101420				1.95	1	1	1			3		0.3						1014	100050	100051	100054	100074	101440	101459						101401	101402	101403	101404	101405	101406	101407	101408	101409	101410	101411	101412	101413	101414	101415	101416	101417	101418	101419	101420	101421	101422	101423	101424	101425	101426	101427	101428																																																																								
10410033	104033	104033	1014	1	比安卡三阶	1	1			R3BiankaMd010011		1		0.3	0.3	0.1	0	0	1	1		101401	0	10	0.8	1	1	0.3	0.65	0.7	10	0	1#101401|2#101402|3#101403	1#4#15|2#4#15|3#4#15		101420				1.95	1	1	1			3		0.3						1014	100050	100051	100054	100074	101440	101459						101401	101402	101403	101404	101405	101406	101407	101408	101409	101410	101411	101412	101413	101414	101415	101416	101417	101418	101419	101420	101421	101422	101423	101424	101425	101426	101427	101428																																																																								
10410034	104034	104034	1014	1	比安卡三阶	1	1			R3BiankaMd010011		1		0.3	0.3	0.1	0	0	1	1		101401	0	10	0.8	1	1	0.3	0.65	0.7	10	0	1#101401|2#101402|3#101403	1#4#15|2#4#15|3#4#15		101420				1.95	1	1	1			3		0.3						1014	100050	100051	100054	100074	101440	101459						101401	101402	101403	101404	101405	101406	101407	101408	101409	101410	101411	101412	101413	101414	101415	101416	101417	101418	101419	101420	101421	101422	101423	101424	101425	101426	101427	101428																																																																								
10410035	104035	104035	1014	1	比安卡三阶	1	1			R3BiankaMd010011		1		0.3	0.3	0.1	0	0	1	1		101401	0	10	0.8	1	1	0.3	0.65	0.7	10	0	1#101401|2#101402|3#101403	1#4#15|2#4#15|3#4#15		101420				1.95	1	1	1			3		0.3						1014	100050	100051	100054	100074	101440	101459						101401	101402	101403	101404	101405	101406	101407	101408	101409	101410	101411	101412	101413	101414	101415	101416	101417	101418	101419	101420	101421	101422	101423	101424	101425	101426	101427	101428																																																																								
10410036	104036	104036	1014	1	比安卡三阶	1	1			R3BiankaMd010011		1		0.3	0.3	0.1	0	0	1	1		101401	0	10	0.8	1	1	0.3	0.65	0.7	10	0	1#101401|2#101402|3#101403	1#4#15|2#4#15|3#4#15		101420				1.95	1	1	1			3		0.3						1014	100050	100051	100054	100074	101440	101459						101401	101402	101403	101404	101405	101406	101407	101408	101409	101410	101411	101412	101413	101414	101415	101416	101417	101418	101419	101420	101421	101422	101423	101424	101425	101426	101427	101428																																																																								
11110021	111021	111021	1101	3	苏菲亚二阶	1	1			R2SufeiyaMd010011		1		0.3	0.3	0.1	0	0	1	1		110101	0	10	0.8	1	1	0.3	1.1	0.8	10	0	1#110101|2#110102|3#110103	1#4#15|2#4#15|3#4#15		110115				2.6	1	1	1			3		0.3						1101	100050	100051	100054	100074	110160	110161	110167					110101	110102	110103	110104	110105	110106	110107	110108	110109	110110	110111	110112	110113	110114	110115	110116	110117	110118	110119	110120	110121	110122	110123	110124																																																																												
11110022	111022	111022	1101	3	苏菲亚二阶	1	1			R2SufeiyaMd010011		1		0.3	0.3	0.1	0	0	1	1		110101	0	10	0.8	1	1	0.3	1.1	0.8	10	0	1#110101|2#110102|3#110103	1#4#15|2#4#15|3#4#15		110115				2.6	1	1	1			3		0.3						1101	100050	100051	100054	100074	110160	110161	110167					110101	110102	110103	110104	110105	110106	110107	110108	110109	110110	110111	110112	110113	110114	110115	110116	110117	110118	110119	110120	110121	110122	110123	110124																																																																												
11110023	111023	111023	1101	3	苏菲亚二阶	1	1			R2SufeiyaMd010011		1		0.3	0.3	0.1	0	0	1	1		110101	0	10	0.8	1	1	0.3	1.1	0.8	10	0	1#110101|2#110102|3#110103	1#4#15|2#4#15|3#4#15		110115				2.6	1	1	1			3		0.3						1101	100050	100051	100054	100074	110160	110161	110167					110101	110102	110103	110104	110105	110106	110107	110108	110109	110110	110111	110112	110113	110114	110115	110116	110117	110118	110119	110120	110121	110122	110123	110124																																																																												
11110024	111024	111024	1101	3	苏菲亚二阶	1	1			R2SufeiyaMd010011		1		0.3	0.3	0.1	0	0	1	1		110101	0	10	0.8	1	1	0.3	1.1	0.8	10	0	1#110101|2#110102|3#110103	1#4#15|2#4#15|3#4#15		110115				2.6	1	1	1			3		0.3						1101	100050	100051	100054	100074	110160	110161	110167					110101	110102	110103	110104	110105	110106	110107	110108	110109	110110	110111	110112	110113	110114	110115	110116	110117	110118	110119	110120	110121	110122	110123	110124																																																																												
11110025	111025	111025	1101	3	苏菲亚二阶	1	1			R2SufeiyaMd010011		1		0.3	0.3	0.1	0	0	1	1		110101	0	10	0.8	1	1	0.3	1.1	0.8	10	0	1#110101|2#110102|3#110103	1#4#15|2#4#15|3#4#15		110115				2.6	1	1	1			3		0.3						1101	100050	100051	100054	100074	110160	110161	110167					110101	110102	110103	110104	110105	110106	110107	110108	110109	110110	110111	110112	110113	110114	110115	110116	110117	110118	110119	110120	110121	110122	110123	110124																																																																												
11110026	111026	111026	1101	3	苏菲亚二阶	1	1			R2SufeiyaMd010011		1		0.3	0.3	0.1	0	0	1	1		110101	0	10	0.8	1	1	0.3	1.1	0.8	10	0	1#110101|2#110102|3#110103	1#4#15|2#4#15|3#4#15		110115				2.6	1	1	1			3		0.3						1101	100050	100051	100054	100074	110160	110161	110167					110101	110102	110103	110104	110105	110106	110107	110108	110109	110110	110111	110112	110113	110114	110115	110116	110117	110118	110119	110120	110121	110122	110123	110124																																																																												
11210021	112021	112021	1102	2	クロム二段階	1	1			R2KuluomuMd010011		1		0.3	0.3	0.1			1	1		110201	0	10	0.8	1	1	0.05	1.1	0.8	10	0	1#110201|2#110202|3#110203|4#110204	1#4#15|2#4#15|3#4#15		110215				2.5	1	1	1			3		0.3						1102	100050	100051	100054	100074								110201	110202	110203	110204	110205	110206	110207	110208	110209	110210	110211	110212	110213	110214	110215	110216	110217	110218	110219	110220	110221	110222	110223	110224	110225	110226	110227	110228	110229	110230																																																																						
11210022	112022	112022	1102	2	クロム二段階	1	1			R2KuluomuMd010011		1		0.3	0.3	0.1			1	1		110201	0	10	0.8	1	1	0.05	0.7	0.6	10	0	1#110201|2#110202|3#110203|4#110204	1#4#15|2#4#15|3#4#15		110215				2.5	1	1	1			3		0.3						1102	100050	100051	100054	100074								110201	110202	110203	110204	110205	110206	110207	110208	110209	110210	110211	110212	110213	110214	110215	110216	110217	110218	110219	110220	110221	110222	110223	110224	110225	110226	110227	110228	110229	110230																																																																						
11210023	112023	112023	1102	2	クロム二段階	1	1			R2KuluomuMd010011		1		0.3	0.3	0.1			1	1		110201	0	10	0.8	1	1	0.05	0.7	0.6	10	0	1#110201|2#110202|3#110203|4#110204	1#4#15|2#4#15|3#4#15		110215				2.5	1	1	1			3		0.3						1102	100050	100051	100054	100074								110201	110202	110203	110204	110205	110206	110207	110208	110209	110210	110211	110212	110213	110214	110215	110216	110217	110218	110219	110220	110221	110222	110223	110224	110225	110226	110227	110228	110229	110230																																																																						
11210024	112024	112024	1102	2	クロム二段階	1	1			R2KuluomuMd010011		1		0.3	0.3	0.1			1	1		110201	0	10	0.8	1	1	0.05	0.7	0.6	10	0	1#110201|2#110202|3#110203|4#110204	1#4#15|2#4#15|3#4#15		110215				2.5	1	1	1			3		0.3						1102	100050	100051	100054	100074								110201	110202	110203	110204	110205	110206	110207	110208	110209	110210	110211	110212	110213	110214	110215	110216	110217	110218	110219	110220	110221	110222	110223	110224	110225	110226	110227	110228	110229	110230																																																																						
11210025	112025	112025	1102	2	クロム二段階	1	1			R2KuluomuMd010011		1		0.3	0.3	0.1			1	1		110201	0	10	0.8	1	1	0.05	0.7	0.6	10	0	1#110201|2#110202|3#110203|4#110204	1#4#15|2#4#15|3#4#15		110215				2.5	1	1	1			3		0.3						1102	100050	100051	100054	100074								110201	110202	110203	110204	110205	110206	110207	110208	110209	110210	110211	110212	110213	110214	110215	110216	110217	110218	110219	110220	110221	110222	110223	110224	110225	110226	110227	110228	110229	110230																																																																						
11210026	112026	112026	1102	2	クロム二段階	1	1			R2KuluomuMd010011		1		0.3	0.3	0.1			1	1		110201	0	10	0.8	1	1	0.05	0.7	0.6	10	0	1#110201|2#110202|3#110203|4#110204	1#4#15|2#4#15|3#4#15		110215				2.5	1	1	1			3		0.3						1102	100050	100051	100054	100074								110201	110202	110203	110204	110205	110206	110207	110208	110209	110210	110211	110212	110213	110214	110215	110216	110217	110218	110219	110220	110221	110222	110223	110224	110225	110226	110227	110228	110229	110230																																																																						
11320	60011	60010	1132	1	ルシア氷三段階（中国風）	1	1			R4LuxiyaMd019141		1		0.3	0.3	0.1			1	1		103201	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#113201|2#113202|3#113203	1#4#15|2#4#15|3#4#15		113216				2	1	1	1			3		0.3						1132	100050	100054	100074									113201	113202	113203	113204	113205	113206	113207	113208	113209	113210	113211	113212	113213	113214	113215	113216	113217	113218	113219	113220	113221	113222	113223	113224	113225																																																																											
10320	60011	60010	1032	1	ルシア氷第三段階	1	1	1	1	R4LuxiyaMd010011		1		0.3	0.3	0.1			1	1		103201	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#103201|2#103202|3#103203|4#103204|5#103205|6#103206	1#4#15|2#4#15|3#4#15		103216				2	1	1	1			3		0.3						1032	100050	100051	100054	100074	103270	103275						103201	103202	103203	103204	103205	103206	103207	103208	103209	103210	103211	103212	103213	103214	103215	103216	103217	103218	103219	103220	103221	103222	103223	103224	103225	103226	103227	103228	103251	103252	103253	103254	103255	103256	103257	103258	103259	103260	103261	103262	103263	103264	103265	103266	103267	103268	103269	103270	103271	103272	103273	103274	103275	103276	103277																																													
10210041	102041	102041	1032	1	露西亚冰三阶	1	1	1	1	R4LuxiyaMd010011		1		0.3	0.3	0.1			1	1		103201	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#103201|2#103202|3#103203|4#103204|5#103205|6#103206	1#4#15|2#4#15|3#4#15		103216				2	1	1	1			3		0.3						1032	100050	100051	100054	100074	103270	103275						103201	103202	103203	103204	103205	103206	103207	103208	103209	103210	103211	103212	103213	103214	103215	103216	103217	103218	103219	103220	103221	103222	103223	103224	103225	103226	103227	103228	103251	103252	103253	103254	103255	103256	103257	103258	103259	103260	103261	103262	103263	103264	103265	103266	103267	103268	103269	103270	103271	103272	103273	103274	103275	103276	103277																																													
10210042	102042	102042	1032	1	露西亚冰三阶	1	1	1	1	R4LuxiyaMd010011		1		0.3	0.3	0.1			1	1		103201	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#103201|2#103202|3#103203|4#103204|5#103205|6#103206	1#4#15|2#4#15|3#4#15		103216				2	1	1	1			3		0.3						1032	100050	100051	100054	100074	103270	103275						103201	103202	103203	103204	103205	103206	103207	103208	103209	103210	103211	103212	103213	103214	103215	103216	103217	103218	103219	103220	103221	103222	103223	103224	103225	103226	103227	103228	103251	103252	103253	103254	103255	103256	103257	103258	103259	103260	103261	103262	103263	103264	103265	103266	103267	103268	103269	103270	103271	103272	103273	103274	103275	103276	103277																																													
10210043	102043	102043	1032	1	露西亚冰三阶	1	1	1	1	R4LuxiyaMd010011		1		0.3	0.3	0.1			1	1		103201	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#103201|2#103202|3#103203|4#103204|5#103205|6#103206	1#4#15|2#4#15|3#4#15		103216				2	1	1	1			3		0.3						1032	100050	100051	100054	100074	103270	103275						103201	103202	103203	103204	103205	103206	103207	103208	103209	103210	103211	103212	103213	103214	103215	103216	103217	103218	103219	103220	103221	103222	103223	103224	103225	103226	103227	103228	103251	103252	103253	103254	103255	103256	103257	103258	103259	103260	103261	103262	103263	103264	103265	103266	103267	103268	103269	103270	103271	103272	103273	103274	103275	103276	103277																																													
10210044	102044	102044	1032	1	露西亚冰三阶	1	1	1	1	R4LuxiyaMd010011		1		0.3	0.3	0.1			1	1		103201	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#103201|2#103202|3#103203|4#103204|5#103205|6#103206	1#4#15|2#4#15|3#4#15		103216				2	1	1	1			3		0.3						1032	100050	100051	100054	100074	103270	103275						103201	103202	103203	103204	103205	103206	103207	103208	103209	103210	103211	103212	103213	103214	103215	103216	103217	103218	103219	103220	103221	103222	103223	103224	103225	103226	103227	103228	103251	103252	103253	103254	103255	103256	103257	103258	103259	103260	103261	103262	103263	103264	103265	103266	103267	103268	103269	103270	103271	103272	103273	103274	103275	103276	103277																																													
10210045	102045	102045	1032	1	露西亚冰三阶	1	1	1	1	R4LuxiyaMd010011		1		0.3	0.3	0.1			1	1		103201	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#103201|2#103202|3#103203|4#103204|5#103205|6#103206	1#4#15|2#4#15|3#4#15		103216				2	1	1	1			3		0.3						1032	100050	100051	100054	100074	103270	103275						103201	103202	103203	103204	103205	103206	103207	103208	103209	103210	103211	103212	103213	103214	103215	103216	103217	103218	103219	103220	103221	103222	103223	103224	103225	103226	103227	103228	103251	103252	103253	103254	103255	103256	103257	103258	103259	103260	103261	103262	103263	103264	103265	103266	103267	103268	103269	103270	103271	103272	103273	103274	103275	103276	103277																																													
10210046	102046	102046	1032	1	露西亚冰三阶	1	1	1	1	R4LuxiyaMd010011		1		0.3	0.3	0.1			1	1		103201	0	10	0.8	1	1	0.1	1.65	0.9	10	0	1#103201|2#103202|3#103203|4#103204|5#103205|6#103206	1#4#15|2#4#15|3#4#15		103216				2	1	1	1			3		0.3						1032	100050	100051	100054	100074	103270	103275						103201	103202	103203	103204	103205	103206	103207	103208	103209	103210	103211	103212	103213	103214	103215	103216	103217	103218	103219	103220	103221	103222	103223	103224	103225	103226	103227	103228	103251	103252	103253	103254	103255	103256	103257	103258	103259	103260	103261	103262	103263	103264	103265	103266	103267	103268	103269	103270	103271	103272	103273	103274	103275	103276	103277																																													
11310021	113021	113021	1103	3	ヴィラ第二段階	1	1			R2WeilaMd010011		1		0.3	0.3	0.1	0	0	1	1		110301	0	10	0.8	1	1	0.3	1.15	0.6	10	0	1#110301|2#110302|3#110303	1#4#15|2#4#15|3#4#15		110316				1.85	1	1	1			3		0.3						1103	100050	100051	100054	100074								110301	110302	110303	110304	110305	110306	110307	110308	110309	110310	110311	110312	110313	110314	110315	110316	110317	110318	110319	110320	110321	110322	110323	110324	110325	110326	110327	110328	110329	110330	110331	110332																																																																				
11310022	113022	113022	1103	3	ヴィラ第二段階	1	1			R2WeilaMd010011		1		0.3	0.3	0.1	0	0	1	1		110301	0	10	0.8	1	1	0.3	1.15	0.6	10	0	1#110301|2#110302|3#110303	1#4#15|2#4#15|3#4#15		110316				1.85	1	1	1			3		0.3						1103	100050	100051	100054	100074								110301	110302	110303	110304	110305	110306	110307	110308	110309	110310	110311	110312	110313	110314	110315	110316	110317	110318	110319	110320	110321	110322	110323	110324	110325	110326	110327	110328	110329	110330	110331	110332																																																																				
11310023	113023	113023	1103	3	ヴィラ第二段階	1	1			R2WeilaMd010011		1		0.3	0.3	0.1	0	0	1	1		110301	0	10	0.8	1	1	0.3	1.15	0.6	10	0	1#110301|2#110302|3#110303	1#4#15|2#4#15|3#4#15		110316				1.85	1	1	1			3		0.3						1103	100050	100051	100054	100074								110301	110302	110303	110304	110305	110306	110307	110308	110309	110310	110311	110312	110313	110314	110315	110316	110317	110318	110319	110320	110321	110322	110323	110324	110325	110326	110327	110328	110329	110330	110331	110332																																																																				
11310024	113024	113024	1103	3	ヴィラ第二段階	1	1			R2WeilaMd010011		1		0.3	0.3	0.1	0	0	1	1		110301	0	10	0.8	1	1	0.3	1.15	0.6	10	0	1#110301|2#110302|3#110303	1#4#15|2#4#15|3#4#15		110316				1.85	1	1	1			3		0.3						1103	100050	100051	100054	100074								110301	110302	110303	110304	110305	110306	110307	110308	110309	110310	110311	110312	110313	110314	110315	110316	110317	110318	110319	110320	110321	110322	110323	110324	110325	110326	110327	110328	110329	110330	110331	110332																																																																				
11310025	113025	113025	1103	3	ヴィラ第二段階	1	1			R2WeilaMd010011		1		0.3	0.3	0.1	0	0	1	1		110301	0	10	0.8	1	1	0.3	1.15	0.6	10	0	1#110301|2#110302|3#110303	1#4#15|2#4#15|3#4#15		110316				1.85	1	1	1			3		0.3						1103	100050	100051	100054	100074								110301	110302	110303	110304	110305	110306	110307	110308	110309	110310	110311	110312	110313	110314	110315	110316	110317	110318	110319	110320	110321	110322	110323	110324	110325	110326	110327	110328	110329	110330	110331	110332																																																																				
