Id	AttribId	PromotedId	Kind	Type	Name	MoveUseFaceDir	HasRunTilt	ModelId	BaseHeight	ColliderType	PolygonId	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	EffectScale	MissileScale	UiResId	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	LieOnFloorTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	CatchType	NoThreat	NotToThreatTarget	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	WalkMotionOffset	RunMotionOffset	CollisionPriority	UseShadowMesh	ShadowQuadScale	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
92170	9017	9100	3	3	Missionary (Basic)	1		Mo1BudaozheMd000001		1		0.5	0.5	0.1			0.8	0.8			0	5	0.8	2	1.5		0.3	20									0.05	0					3		0.5	90170098	90170096	90170094	90170092		9017	900007	900008	100027	900011	900051						921700	901701	901702	901703	901704	901705	901706																																																																																														
92180	9018	9100	3	3	Executor (Basic)	1		Mo1ZhixingzheMd000001		1		0.6	0.6	0.1			0.8	0.8			0	5	0.8	2	1.5		0.3	20									0.05	0					3		0.6	90180098	90180096	90180094	90180092		9018	900007	900008	100027	900011	900051	730061					921800	901801	901802	901803	901804																																																																																																
92190	9019	9100	3	3	Shieldbearer (Basic)	1		Mo1ShouhuzheMd000001		1		1	1	0.5			0.8	0.8			0	5	1	2	1.5		0.3	20									0.05	0					3		1	90190098	90190096	90190094	90190092		9019	900007	900008	100027	900011	900051	901910	901917				921900	901901	901902	901903	901904	901905	901906	901907	901908	901909	901910	901911	901912																																																																																								
92200	9020	9100	3	3	Black Spider (Basic)	1		Mo1HeizhizhuMd000001		1		1	1	0.1			0.8	0.8			0	5	0.8	2	1.5		0.3	20									0.05	0					3		0	90200098	90200096	90200094	90200092		9020	900008	100027	900011	900051							922000	902001	902002	902003																																																																																																	
92210	9021	9100	3	3	Gardener (Basic)	1		Me1YuandingMd000001		1		0.8	0.8	0.3			0.8	0.8			0	5	0.8	2	1.5		0.3	20									0.05	0					3		0.8	90210098	90210096	90210094	90210092		9021	900007	900008	100027	900011	900051						922100	902101	902102	902103	902104	902105	902106	902107	902108	902109	902110																																																																																										
92220	9022	9100	2	2	Excavator (Basic)	1		Me1YijiwajuezheMd000001		1		0.5	0.5	0.1			0.8	0.8			0	5	0.8	2	1.5		0.7	20									1.9	0					3		0.5	90220098	90220096	90220094	90220092		9022	900008	100027	900011	900051								902201	902202	902203	902204	902205	902206	902207	902208	902209	902210	902211																																																																																									
92250	9025	9100	3	2	Ronin IV (Basic)	1		Mo1LangrensixingMd000001		1		1.1	1.1	0.2			0.8	0.8			0	3	0.8	2	1.5		0.3	20									2.5	0					3		1.1	90250098	90250096	90250094	90250092		9025	900008	100027	900011	900033							922500	902501	902502	902503	902504	902505																																																																																															
92260	9026	9100	3	3	Bio-Salamander (Basic)			Mo1FangshengrongyuanMd000001		1		1.1	1.1	0.4			0.8	0.8			0	3	0.8	2	1.5		0.3	20									2.5	0					3		1.1	90260098	90260096	90260094	90260092		9026	900008	100027	900011	900033							922600	902601	902602	902603	902604	902605	902606																																																																																														
92330	9033	9100	3	2	Envoy (Basic)			Me1XinshiMd000001		1		1	1	0.3			0.8	0.8			0	5	0.8	2	1.5		0.3	20									2.5	0					3		1	90330098	90330096	90330094	90330092		9033	900007	900008	100027	900011	900051	903310	903311				923300	903301	903302	903303	903304	903305	903306	903307	903308	903309	903310																																																																																										
92340	9034	9100	3	2	Royal Guard (Basic)			Me1JinweiMd000001		1		1	1	0.2			0.8	0.8			0	5	0.8	2	1.5		0.3	20									3	0					3		1	90340098	90340096	90340094	90340092		9034	900007	900008	100027	900011	900051	903423						903401	903402	903403	903404	903405	903406	903407	903408	903409	903451	903452	903455	903456	903457	903458	903459	903460	903461	903462	903463																																																																																
92350	9035	9100	3	2	Firefighter (Basic)	1		Me1XiaofangweishiMd000001		1		1.5	1.5	0.5			0.8	0.8			0	5	1	2	1.5		0.3	20	0								0	0					3		1.5	90350098	90350096	90350094	90350092		9035	900007	900008	100027	900011	900051						923500	903501	903502	903503	903504	903505	903506	903507	903508	903509	903510	903511	903512	903513																																																																																							
92360	9036	9100	3	2	Deconstructor (Basic)	1		Me1FenjiezheMd000001		1		1	1	0.3			0.8	0.8			1	5	0.8	2	1.5	0	0.3	20									0.95	0					3		1	90360098	90360096	90360094	90360092		9036	900007	900008	100027	900011	900051	900704					923600	903601	903602	903603	903604	903605	903606	903607	903608																																																																																												
92370	9037	9100	3	3	Explorer (Basic)	1		Me1YijikantanzheMd000001		1		1	1	0.2			0.8	0.8			0	3	0.8	2	2		0.3	20	0								2.5						3		1	90370098	90370096	90370094	90370092		9037	900007	900008	100027	900011	900051		995203				923700	903701	903702	903703	903704	903705																																																																																															
92380	9038	9100	3	2	Construct (Basic)			Me1GouzaotiMd10001		1		1	1	0.3			1	1			0	5	0.8	2	1.5		0.3	20									2	0					3		1	90380098	90380096	90380094	90380092		9038											923800	903801	903802	903803	903804	903805	903806	903807	903808	903809	903810	903811	903812	903813	954701	954702																																																																																					
92390	9039	9100	3	2	Harvester (Basic)			Mb1RobotarmorMd030001		1		1.5	1.5	0.1			0.8	0.8			1	10	0.8	2	1.5		0	99999									4.2						3		1.5	90390098	90390096	90390094	90390092		9039	900022	821203	970006	821256	100098	100097	900056				923900	903901	903902	903903	903904	903905																																																																																															
92400	9040	9100	3	2	Bio-Bull (Basic)	1		Me1FangshengdouniuMd000001		1		1.7	1.7	1.5			0.8	0.8			0	5	0.8	2	1.5		0	20	0								3						3		1.7	90400098	90400096	90400094	90400092		9040	900008	100027	900011	970006							924000	904001	904002	904003	904004	904005	904006	904007	904008	904009	904010	904011	904012	904013																																																																																							
92410	9703	9100	3	2	Acid Ant (Basic)	1		Me1SuanyegongyiMd000001		1		1.7	1.7	0.5			0.8	0.8			0	5	0.8	2	1.5		0	20	0								3						3		1.7	97010098	97010096	97010094	97010092		9701	900008	100027	900011	970006							924100	970101	970102	970103	970104	970105	970106	970107	970108	970109	970110																																																																																										
92420	9042	9100	3	2	Musashi VI (Basic)	1		Me1WuzangliuxingMd000001		1		1.7	1.7	0.5			0.8	0.8			0	5	1.1	2	1.5		0	20									1.5	0					3		1.7	90420098	90420096	90420094	90420092		9042	900008	100027	900011	970006							924200	904201	904202	904203	904204	904205	904206																																																																																														
92430	9043	9100	3	3	Musashi IX (Basic)	1		Me1SwordMd002001		1		1.3	1.3	0.1			0.8	0.8			0	5	1.3	2	1.5		0	20	0								3						3		1.3	81200098	81200096	81200094	81200092		9043	970714	900008	100027	900011	970006						924300	904301	904302	904303	904304	904305	904306	904307	904308	904309																																																																																											
92440	9044	9100	3	3	Terrapod (Basic)	1		Me1ZilujingweiMd000001		1		1.1	1.1	0.1			1	1			0	5	1.5	2	1.5		0	20	0								3						3		1.1	90440098	90440096	90440094	90440092		9044	900008	100027	900011	970006	971101							904401	904402	904403	904404	904405	904406	904407	904408	904409	904410	904411	904412	904413	904414																																																																																						
92450	9045	9100	3	2	Polar Soldier	1		Me1JidijibingMd000001		1		0.8	0.8	0.3			0.8	0.8	0.8		0	5	0.8	2	1.5		0.7	10									1.9	0					3		0.8	90450098	90450096	90450094	90450092		9045	900007	904530	900011	900051							924500	904501	904502	904503	904504	904505	904506	904507	904508	904509	904510	904511	904512	904513	904514	904515	904516	904517																																																																																			
92460	9046	9100	3	2	Deep-sea Ambusher	1		Me1ShenhaiqianfuzheMd000003		1		0.4	0.4	0.3			1	1	1		0	5	0.8	2	1.5		0.7	10									1.9	0					3		0.4	90460098	90460096	90460094	90460092		9046	904607	900011	900051								924600	904601	904602	904603	904604	904605	904606	904607	904608	904609	904610	904611	904612	904613	904614	904615	904616																																																																																				
92470	9015	9100	3	3	Heteromer Hydraulic (Basic)	1		Mo1YijuyeyaMd000001		1		1.2	1.2	0.5			1.2	1.2			0	5	1.1	2	1.5		0.3	20									0.05	0					3		1.2	90150098	90150096	90150094	90150092		9047	900007	900011	900051	730061								904701	904702	904703	904704																																																																																																
92480	9016	9100	3	3	Heteromer Sentry Gun (Basic)	1		Mo1YijushaojiejipaoMd000001		1		0.8	0.8	0.3			1.2	1.2			0	5	0.8	2	1.5		0.3	20									0.05	0					3		0.8	90160098	90160096	90160094	90160092		9048	900007	900011	900051									904801	904802	904803																																																																																																	
92490	9010	9100	3	3	Heteromer Aerial Monitor (Basic)	1		Mo1YijukongzhongjianshiqiMd000001		1		1	1	0.1			0.8	0.8	0.8		0	5	0.8	2	1.5		0.3	20									0.05	0					3		1	90100098	90100096	90100094	90100092		9049	900007	900011	900051									904901	904902	904903																																																																																																	
92600	9060	9100	3	1	Hetero Deconstruct Unit (Basic)	1		Me1YihefenjiedanyuanMd000001		1		1	1	0.2			0.8	0.8	0.8		0	5	0.8	2	1.5	0	0.7	10									2.6						3		1	90600098	90600096	90600094	90600092		9060	900007			900011	900051							906001	906002	906003	906004	906005	906006	906007	906008	906009	906011	906012	906013	906014	906015	906021	906022	906023	906024																																																																																		
92610	9061	9100	3	1	Hetero Repair Unit (Basic)	1		Me1YihexiufudanyuanMd000001		1		1	1	0.2			0.8	0.8	0.8		0	5	0.8	2	1.5	0	0.7	10									2.6						3		1	90610098	90610096	90610094	90610092		9061	900007			900011	900051	906006						906101	906102	906103	906104	906105	906106	906107	906108	906109	906111	906112	906113	906121	906122	906123																																																																																					
92620	9062	9100	3	1	Hetero Fire Unit (Basic)	1		Me1YihehuolidanyuanMd000001		1		1	1	0.2			0.8	0.8	0.8		0	5	0.8	2	1.5	0	0.7	10									2.6						3		1	90620098	90620096	90620094	90620092		9062	900007			900011	900051							906201	906202	906203	906204	906205	906206	906207	906208	906209	906211	906212	906221	906222	906223																																																																																						
92630	9063	9100	3	1	Hetero Explore Unit (Basic)	1		Me1YihekantandanyuanMd000001		1		1	1	0.2			0.8	0.8	0.8		0	5	0.8	2	1.5	0	0.3	10									0.05	0					3		1	90630098	90630096	90630094	90630092		9063	900007			900011	900051							906301	906302	906303	906321	906322	906323	906325	906326	906328	906331	906332	906333	906335	906341	906342	906352	906353	906354	906355	906361	906362	906363	906364	906365	906367	906368	906369	906370	906371	906372	906373	906374	906375	906381																																																																		
92640	9064	9100	3	1	Blubber VI (Basic)	1		Mo1LishiliuxingMd000001		1		1	1	0.2			1	1			0	5	0.8	2	1.5	0	0.3	10		1#906461|2#906463|3#906464	1#1#15|2#1#15|3#1#15						1.2	0					3		1	90640098	90640096	90640094	90640092		9064	900007	900008	100027	900011	900051	906401						906401	906402	906403	906404	906405	906406	906461	906462	906463	906464	906470	906471																																																																																								
92650	9065	9100	3	1	Ballwheel IV (Basic)	1		Mo1WulunsixingMd000001		1		1	1	0.2			1	1			0	5	0.8	2	1.5	0	0.3	10		1#906561|2#906563|3#906564	1#1#15|2#1#15|3#1#15						1.2	0					3		1	90650098	90650096	90650094	90650092		9065	900007	900008	100027	900011	900051	906511						906501	906502	906503	906504	906505	906506	906507	906561	906562	906563																																																																																										
92660	9066	9100	3	1	Hanged Man III (Basic)	1		Mo1DiaorensanxingMd000001		1		0.8	0.8				1	1			0	5	0.8	2	1.5	0	0.3	10									4.35	0					3		1	90660098	90660096	90660094	90660092		9066	900008	100027	900011	900051	900407	926600						906601	906602	906603	906604	906605	906606	906607	906608	906609	906610	906611	906612	906613	906614	906615	906616	906617	906618	906619	906620	906621	906622	906623	906624	906625	906626	906627	906628	906629	906630	906631	906632	906633	906634	906635																																																																	
92661	9066	9100	3	1	Hanged Man III (Mini)	1		Mo1DiaorensanxingMd000002		1		0.8	0.8				0.6	0.6	0.6		0	5	0.8	2	1.5	0	0.3	10									4.35	0					3		1	90660098	90660096	90660094	90660092		9066	900008	100027	900011	900051	900407	926600						906601	906602	906603	906604	906605	906606	906607	906608	906609	906610	906611	906612	906613	906614	906615	906616	906617	906618	906619	906620	906621	906622	906623	906624	906625	906626	906627	906628	906629	906630	906631	906632	906633	906634	906635																																																																	
92670	9067	9100	3	1	Kemuri I (Basic)	1		Mo1YanfenyixingMd000001		1		0.8	1	0.2			1	1			0	5	0.8	2	1.5	0	0.3	10									2.2	0					3		1	90670098	90670096	90670094	90670092		9067	900007	900008	100027	900011	900051							906701	906702	906703	906705	906706	906707	906708	906709	906710																																																																																											
92680	9068	9100	2	1	Kowloong Crew - Yazi (Basic)			Me1JiulongzhongyaziMd000001		1		0.8	1				1	1			0	5	0.8	2	1.5	0	0.3	10									2.2	0					3		0.8	90680098	90680096	90680094	90680092		9068	900007	900008	100027	900011	900051							906801	906802	906803	906804	906805	906806	906807	906808	906810	906814	906815	906816	906818	906819	906820	906821	906822	906823	906824	906825	906826																																																																															
92690	9069	9100	3	1	Phecda	1		Mo1LucunMd000001		1		1.4	1	1.4			1.4	1			0	5	0.8	2	1.5	0	0.3	10									2.8	0					3		1	90660098	90660096	90660094	90660092		9069	900007	900008	100027	900011	900051	906945					926900	906901	906902	906903	906904	906905	906906	906907	906908	906909	906910	906911	906912	906913	906914	906915	906916	906917	906918	906919	906920	906921	906922																																																																														
92710	9071	9100	3	1	Cathy (Basic)	1		Mo1BiaoyanyirenMd000001		1		1	1	1			1	1			0	5	0.8	2	1.5	0	0.3	10									1.7	0					3		1	90710098	90710096	90710094	90710092		9071	900007	900008	100027	900011	900051							907101	907102	907103	907104	907105	907107	907108	907109	907110																																																																																											
92720	9072	9100	3	1	Martini (Basic)	1		Mo1TiaojiushiMd000001		1		1	1	1			1	1			0	5	0.8	2	1.5	0	0.3	10									1.4	0					3		1	90720098	90720096	90720094	90720092		9072	900007	900008	100027	900011	900051							907201	907202	907203	907204	907205	907206	907207	907208																																																																																												
92730	9073	9100	3	1	Mr. White (Basic)	1		Mo1YouyongjiaoguanMd000001		1		1	1	1			1	1			0	5	0.8	2	1.5	0	0.3	10									0.85	0					3		1	90730098	90730096	90730094	90730092		9073	900007	900008	100027	900011	900051							907301	907303	907304	907305	907306	907307	907308	907309	907310	907311	907312	907315	907316	907317	907318	907319	907320	907321	907322	907323	907324	907325																																																																														
92740	9074	9100	3	1	A'Mao	1		Me1XiguajunMd000002		1		1	1	1			1	1			0	5	0.8	2	1.5	0	0.3	10									2.8	0					3		1	90660098	90660096	90660094	90660092		9074	900008	100027	900011	900051								907401	907402	907403	907404	907405	907406	907407	907408	907409	907410	907411	907412	907413	907414	907415	907416	907417	907418	907419	907420	907421	907422	907423	907424	907425	907426	907427	907428	907429	907430																																																																						
96080	9	9	2	3	Supply Crate	1		Mt1BujixiangMd000001		1		1.1	1.1	0.1			1	1			0	3	0.8	2	1.5		0.3	20	0								2.5						3		1.1	96080098	96080096	96080094	96080092			800009	800008	100097	100079																																																																																																											
96160	9003	9300	2	3	Iso-Device	1		Mt1GelizhuangzhiMd000001		1		0.8	0.8	0.8	1		1	1			1	1	0.8	1	1.5	0	99999	20	0								2.5						3		0.8	20160098	20160096	20160094	20160092			100018	100019	700027									201601	201602	201603	201604	201605																																																																																															
96161	9003	9300	2	3	Restraint Device	1		Mt1GelizhuangzhiMd000001		1		0.8	0.8	0.8	1		1	1			1	1	0.8	1	1.5	0	99999	20	0								2.5						3		0.8	20160098	20160096	20160094	20160092			100018	100019	700027									201601	201602	201603	201604	201605																																																																																															
96162	9003	9300	2	3	Signal Launcher	1		Mt1PagerMd01001		1		0.8	0.8	0.8	1		1	1			1	1	0.8	1	1.5	0	99999	20	0								2.5						3		0.8	20090098	20090096	20090094	20090092			100018	100019	700027									200901	200902	200903	200904	200905																																																																																															
97110	9753	9753	2	3	Terrapod (Extreme)	1		Me1ZilujingweiMd000001		1		1.1	1.1	0.1			1	1			0	5	1.5	2	1.5		0	20	0								3						3		1.1	99530098	99530096	99530094	99530092		9044	900008	100027	900011	970006	971101							995301	995302	995303	995304	995305	995306	995307	995308	995309	995310	995311	995312	995313	995314																																																																																						
97120	9754	9754	2	3	Terrapod	1		Me1ZilujingweiMd000001		1		1	1				1	1			0	6	1.5	2	1.5		0.3	20									0.95	0					3		1	90440098	90440096	90440094	90440092		9044												904401	904402	904403	904404	904405	904406	904407	904408	904409	904410	904411	904412	904413	904414																																																																																						
97610	9751	9751	2	3	Terrapod	1		Me1ZilujingweiMd000001		1		1.1	1.1	0.1			1	1			0	2	1.5	2	1.5		0	20	0								3						3		1.1	97110098	97110096	97110094	97110092		9711	900008	100027	900011	970006	971101							971101	971102	971103	971104	971105	971106	971107	971108	971109	971110	971111																																																																																									
97620	9752	9752	2	3	Terrapod	1		Me1ZilujingweiMd000001		1		1.1	1.1	0.1			1	1			0	3	1.5	2	1.5		0	20	0								3						3		1.1	97120098	97120096	97120094	97120092		9712	900008	100027	900011	970006	971101							971201	971202	971203	971204	971205	971206	971207	971208	971209	971210	971211	971212	971213	971214	971215	971216	971217	971218	971219	971220	971221	971222	971223	971224	971225	971226	971227	971228	971229	971230																																																																						
97508	14	9100		1	Dagger1			Mt1DubianfeijiMd000001	4.5	1		2.5	1	1			1	1		900000	0	10	0.8	2	9999	0.2	0.7	10		1#975106|2#975107|3#975108	1#1#15|2#1#15|3#1#15						1.9	1					3		1	97510098	97510096	97510094	97510092		9751	999522	999523	999526									975101	975102	975104	975105	975106	975107	975108	975109	975110	975111	975112	975113	975114	975115	975116	975117	975118	975119	975120	975121	975122	975123	975124	975125	975126	975127																																																																										
97509	15			1	Unidentified Enemy Aircraft - α			Mt1DubiandibingfeijiMd000001		1		1	1	0.1			1	1			0	3	0.8	2	1.5	0.2	0.7	10									0.1	1					3		1	97520098	97520096	97520094	97520092		9752	999522	999523	999526									975201	975202	975203	975204	975205																																																																																															
97510	16			1	Unidentified Enemy Aircraft - β			Mt1DubiandibingfeijiMd000001		1		1.2	1.2	0.1			1.2	1			0	3	0.8	2	1.5	0.2	0.7	10									0.1	1					3		1.2	97530098	97530096	97530094	97530092		9753	999522	999523	999526									975201	975202	975203	975204	975205																																																																																															
97511	17			1	Unidentified Enemy Aircraft - γ			Mt1DubiandibingfeijiMd000001		1		1.5	1.5	0.1			1.5	1			0	3	0.8	2	1.5	0.2	0.7	10									0.1	1					3		1.5	97540098	97540096	97540094	97540092		9754	999522	999523	999526									975201	975202	975203	975204	975205																																																																																															
97512	18			1	Unidentified Enemy Aircraft - δ			Mt1DubiandibingfeijiMd000001		1		2	2	0.1			2	1			0	3	0.8	2	1.5	0.2	0.7	10									0.1	1					3		2	97550098	97550096	97550094	97550092		9755	999522	999523	999526									975201	975202	975203	975204	975205																																																																																															
97513	19			1	Unidentified Enemy Aircraft - ε			Mt1DubiandibingfeijiMd000001		1		3	3	0.1			3	1			0	3	0.8	2	1.5	0.2	0.7	10									0.1	1					3		3	97560098	97560096	97560094	97560092		9756	999522	999523	999526									975201	975202	975203	975204	975205																																																																																															
97514	21			1	Dagger2			Mt1DubianfeijiMd000002		1		3	1	1			0.7	1			0	10	0.8	2	1.5	0.2	0.7	10									1.9	1					3		3	97580098	97580096	97580094	97580092		9758	999522	999523	999526									975201	975202	975203	975204	975205																																																																																															
97515	14			1	Dagger1			Mt1DubianfeijiMd000001		1		1	1	0.1			0.3	2		900000	0	10	0.8	2	1.5	0.2	0.7	10		1#975106|2#975107|3#975108	1#1#15|2#1#15|3#1#15						1.9	1					3		1	97510098	97510096	97510094	97510092		9751	999522	999523	999526									975101	975102	975104	975105	975106	975107	975108	975109	975110	975111	975112	975113	975114	975115	975116	975117	975118	975119	975120	975121	975122	975123	975124	975125	975126	975127																																																																										
97516	14	9100		1	Dagger1			Mt1DubianfeijiMd000001	2	1		1	1	0.1			1	1		900000	0	10	0.8	2	9999	0.2	0.7	10		1#975106|2#975107|3#975108	1#1#15|2#1#15|3#1#15						1.9	1					3		1	97510098	97510096	97510094	97510092		9751	999522	999523	999526									975101	975102	975104	975105	975106	975107	975108	975109	975110	975111	975112	975113	975114	975115	975116	975117	975118	975119	975120	975121	975122	975123	975124	975125	975126	975127																																																																										
96170	9003	9300	2	3	Rail Heterozygote (Left Limb)	1		Mo1XiulijigongMd000001		1		0.7	0.7	0.1			1.2	1.2			0	5	0.8	2	1.5	0	0.3	20									0.05	0					3		0.7	90030098	90030096	90030094	90030092		9003	900007	900008	100027	900011	900051							900301	900302	900303	900304	900305	900306																																																																																														
96171	9003	9300	2	3	Rail Heterozygote (Middle Limb)	1		Mo1XiulijigongMd000001		1		0.7	0.7	0.1			1.2	1.2			0	5	0.8	2	1.5	0	0.3	20									0.05	0					3		0.7	90030098	90030096	90030094	90030092		9003	900007	900008	100027	900011	900051							900301	900302	900303	900304	900305	900306																																																																																														
96172	9003	9300	2	3	Rail Heterozygote (Right Limb)	1		Mo1XiulijigongMd000001		1		0.7	0.7	0.1			1.2	1.2			0	5	0.8	2	1.5	0	0.3	20									0.05	0					3		0.7	90030098	90030096	90030094	90030092		9003	900007	900008	100027	900011	900051							900301	900302	900303	900304	900305	900306																																																																																														
