Id	Width	Height	Name	Icon	SmallIcon	Quality	Model	Desc	TypeId	LocateType	SuitId	GainType	CreateTime	RandomGroupId	InteractRange	InteractWeight	InteractPos	InteractName	ReturnId	PicId	PicNum	MoneyNum	IlluminationSO	PointLight	BehaviorType	AttractBehaviorType	FunitureBehaviorType	AnimationId	AttrTagY	PutOnWidgetHight	HasBehavior	PosChangeType	PutNumType
8700007	4	5	Kowloong Cauldron	Assets/Product/Texture/Image/IconTools/IconDormCheckerboardtripod.png	Assets/Product/Texture/Image/IconToolsSp/IconDormCheckerboardtripodSp.png	4	Assets/Product/Scene/SuShe/Furniture/qipan/Checkerboardtripod001/Checkerboardtripod.prefab	The cauldron's core is both heating and filtering the water within, preparing it for drinking, cooking, and bathing.	25011	1	9	2	1800	1	2	20	3#-1			2159	1	2			GODING	PUTDING		1	1				
8700008	3	3	Chess - Soldier (Red)	Assets/Product/Texture/Image/IconTools/IconDormQR0GouzaotishibingMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0GouzaotishibingMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0GouzaotishibingMd010011.prefab	A piece that originally represented a "soldier". It has been reshaped and given a representation of the "royal guard" at Nanami's hands.	25011	1	9	2	1800	1						2160	1	2					CHNGEPOS	1	1	1.5	1	1	
8700009	3	3	Chess - Pawn (Black)	Assets/Product/Texture/Image/IconTools/IconDormQR0ShaojiejipaoMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0ShaojiejipaoMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0ShaojiejipaoMd010011.prefab	A piece that originally represented a "pawn". It has been reshaped and given a representation of the "royal guard" at Nanami's hands.	25011	1	9	2	1800	1						2161	1	2					CHNGEPOS	1	1	1.5	1	2	
8700010	3	3	Chess - Advisor (Black)	Assets/Product/Texture/Image/IconTools/IconDormQR0TifaMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0TifaMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0TifaMd010011.prefab	A piece that originally represented an "advisor". It has been reshaped and given a representation of the "queen" at Nanami's hands.	25011	1	9	2	1800	1						2162	1	2					CHNGEPOS	1	1	1.5	1	2	
8700011	3	3	Chess - Elephant (Black)	Assets/Product/Texture/Image/IconTools/IconDormQR0GuanjiaMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0GuanjiaMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0GuanjiaMd010011.prefab	A piece that originally represented an "elephant". It has been reshaped and given a representation of the "bishop" at Nanami's hands.	25011	1	9	2	1800	1						2163	1	2					CHNGEPOS	1	1	1.5	1	2	
8700012	3	3	Chess - Chariot (Black)	Assets/Product/Texture/Image/IconTools/IconDormQR0ChangmaoMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0ChangmaoMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0ChangmaoMd010011.prefab	A piece that originally represented a "chariot". It has been reshaped and given a representation of the "rook" at Nanami's hands.	25011	1	9	2	1800	1						2164	1	2					CHNGEPOS	1	1	1.5	1	2	
8700013	3	3	Chess - Catapult (Black)	Assets/Product/Texture/Image/IconTools/IconDormQR0GongjianMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0GongjianMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0GongjianMd010011.prefab	A piece that originally represented a "cannon". It has been reshaped by Nanami.	25011	1	9	2	1800	1						2165	1	2					CHNGEPOS	1	1	1.5	1	2	
8700014	3	3	Chess - General (Black)	Assets/Product/Texture/Image/IconTools/IconDormQR0LuolanMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0LuolanMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0LuolanMd010011.prefab	A piece that originally represented a "general". It has been reshaped and given a representation of the "king" at Nanami's hands.	25011	1	9	2	1800	1						2166	1	2					CHNGEPOS	1	1	1.5	1	2	
8700015	3	3	Chess - Horse (Black)	Assets/Product/Texture/Image/IconTools/IconDormQR0LuosaitaMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0LuosaitaMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0LuosaitaMd010011.prefab	A piece that originally represented a "horse". It has been reshaped and given a representation of the "knight" at Nanami's hands.	25011	1	9	2	1800	1						2167	1	2					CHNGEPOS	1	1	1.5	1	2	
8700016	3	3	Chess - Cannon (Red)	Assets/Product/Texture/Image/IconTools/IconDormQR0KalieninaMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0KalieninaMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0KalieninaMd010011.prefab	A piece that originally represented a "cannon". It has been reshaped by Nanami.	25011	1	9	2	1800	1						2168	1	2					CHNGEPOS	1	1	1.5	1	1	
8700017	3	3	Chess - Marshal (Red)	Assets/Product/Texture/Image/IconTools/IconDormQR0QishiMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0QishiMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0QishiMd010011.prefab	A piece that originally represented a "marshal". It has been reshaped and given a representation of the "king" at Nanami's hands.	25011	1	9	2	1800	1						2169	1	2					CHNGEPOS	1	1	1.5	1	1	
8700018	3	3	Chess - Minister (Red)	Assets/Product/Texture/Image/IconTools/IconDormQR0LiMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0LiMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0LiMd010011.prefab	A piece that originally represented a "minister". It has been reshaped and given a representation of the "bishop" at Nanami's hands.	25011	1	9	2	1800	1						2170	1	2					CHNGEPOS	1	1	1.5	1	1	
8700019	3	3	Chess - Horse (Red)	Assets/Product/Texture/Image/IconTools/IconDormQR0LuxiyaMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0LuxiyaMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0LuxiyaMd010011.prefab	A piece that originally represented a "horse". It has been reshaped and given a representation of the "knight" at Nanami's hands.	25011	1	9	2	1800	1						2171	1	2					CHNGEPOS	1	1	1.5	1	1	
8700020	3	3	Chess - Advisor (Red)	Assets/Product/Texture/Image/IconTools/IconDormQR0LifuMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0LifuMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0LifuMd010011.prefab	A piece that originally represented an "advisor". It has been reshaped and given a representation of the "queen" at Nanami's hands.	25011	1	9	2	1800	1						2172	1	2					CHNGEPOS	1	1	1.5	1	1	
8700021	3	3	Chess - Chariot (Red)	Assets/Product/Texture/Image/IconTools/IconDormQR0ShenweiMd010011.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQR0ShenweiMd010011Sp.png	4	Assets/Product/Role/Room/Prefab/QR0ShenweiMd010011.prefab	A piece that originally represented a "chariot". It has been reshaped and given a representation of the "rook" at Nanami's hands.	25011	1	9	2	1800	1						2173	1	2					CHNGEPOS	1	1	1.5	1	1	
8700022	4	4	Kowloong Round Window	Assets/Product/Texture/Image/IconTools/IconDormCheckerboardwindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormCheckerboardwindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/qipan/Checkerboardwindow001/Checkerboardwindow001.prefab	A window of the Nighter . It is not made of paper. Please do not poke it.	25012	2	9	2	1800	1						2174	1	2						1	1				
8700023	6	6	Trading Panel	Assets/Product/Texture/Image/IconTools/IconDormCheckerboardwenli001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormCheckerboardwenli001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/qipan/Checkerboardwenli001/Checkerboardwenli001.prefab	A trading panel in the entertainment cabin of the Nighter. It displays real-time trading and match information in the cabin.	25012	2	9	2	1800	1						2175	1	2						1	1				
8800001	25	5	Shallow Fish Tank	Assets/Product/Texture/Image/IconTools/IconDormSeascapefishtank001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapefishtank001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/Seascapefishtank001/Seascapefishtank001.prefab	A huge fish tank that is installed with a water recirculating system at the bottom. You can even plunge into it and swim for a while.	25011	1	10	2	1800	1	2		25#3			2176	1	2			GOSWIM	PUTSWIM		1	1				1
8800002			Island Beam	Assets/Product/Texture/Image/IconTools/IconDormSeascapeceiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapeceiling001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/SeascapeCeiling001/SeascapeCeiling001.prefab	Multiple fans dispel the scorching heat on the island.	25003	0	10	2	1800	1						2177	1	2	Assets/Product/Scene/SuShe/IlluminationSO/GlobalIllumSOdizhonghai.asset					1	1				
8800003			Island Floor	Assets/Product/Texture/Image/IconTools/IconDormSeascapefloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapefloor001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/Seascapefloor001/Seascapefloor001.prefab	A floor that can cool down the room with its special material on the surface. However, it is extremely slippery. Never try to slide on it with slippers!	25001	0	10	2	1800	1						2178	1	2						1	1				
8800004			Coastal Wooden Wall	Assets/Product/Texture/Image/IconTools/IconDormSeascapewall.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapewallSp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/Seascapewall001/Seascapewall.prefab	A wall made of 100% wood. It fills the air with a refreshing sweet fragrance.	25002	0	10	2	1800	1						2179	1	2						1	1				
8800005	3	9	Coastal Wine Cabinet	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapecabinet001Sp.png	Assets/Product/Texture/Image/IconToolsSp/IconDormCheckerboardtripodSp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/Seascapecabinet001/Seascapecabinet001.prefab	Different wines are placed on this wooden cabinet. Nanami and Sophia are prohibited from touching it.	25006	1	10	2	1800	1	2		3#5			2180	1	2			CABINET	GOCABINET		1	1				
8800006	4	4	Island Entertainment Table	Assets/Product/Texture/Image/IconTools/IconDormSeascapeTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapeTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/SeascapeTable001/SeascapeTable001.prefab	An islander's table recreated by the WGAA, coming with a popular board game on the island.	25007	1	10	2	1800	1						2181	1	2						1	1				
8800007	6	9	Island Patio Window	Assets/Product/Texture/Image/IconTools/IconDormSeascapewindow002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapewindow002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/Seascapewindow002/Seascapewindow002.prefab	A big patio window that displays a blue sky and clear sea water.	25012	2	10	2	1800	1						2182	1	2						1	1				
8800008	5	6	Island Window	Assets/Product/Texture/Image/IconTools/IconDormSeascapewindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapewindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/Seascapewindow001/Seascapewindow001.prefab	Liv has planted some flowers on the windowsill. You can enjoy a gentle fragrance even when the window is closed.	25012	2	10	2	1800	1						2183	1	2						1	1				
8800009	7	10	Island Long Table	Assets/Product/Texture/Image/IconTools/IconDormSeascapePooltable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapePooltable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/SeascapePooltable001/SeascapePooltable001.prefab	An islander's long table recreated by the WGAA, coming with a set of billiard balls.	25007	1	10	2	1800	1						2184	1	2						1	1				
8800010	3	9	Island Sofa	Assets/Product/Texture/Image/IconTools/IconDormSeascapesofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapesofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/Seascapesofa001/Seascapesofa001.prefab	A comfy shell-shaped sofa. Once you sit in it, you will fall asleep without even noticing it.	25004	1	10	2	1800	1	2		4#7|4#2			2185	1	2			SIT	GOSOFA		1	1				
8800011	3	4	Island Mural	Assets/Product/Texture/Image/IconTools/IconDormSeascapeFrame001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapeFrame001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/SeascapeFrame001/SeascapeFrame001.prefab	A mural depicting an ocean scene. Who is the painter of it?	25012	2	10	2	1800	1						2186	1	2						1	1				
8800012	3	6	Island Swim Ring	Assets/Product/Texture/Image/IconTools/IconDormSeascapeSwimmingring001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapeSwimmingring001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/SeascapeSwimmingring001/SeascapeSwimmingring001.prefab	A swim ring with multiple decorations. Can it still float in water?	25012	2	10	2	1800	1						2187	1	2						1	1				
8800013	2	2	Island Chair	Assets/Product/Texture/Image/IconTools/IconDormSeascapechair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapechair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/Seascapechair001/Seascapechair001.prefab	An islander's chair recreated by the WGAA. Nothing to write home about.	25008	1	10	2	1800	1	2		2#1			2188	1	2			SIT	GOSOFA		1	1				
8800014	2	3	Island Wall Lamp	Assets/Product/Texture/Image/IconTools/IconDormSeascapelamp001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapelamp001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/Seascapelamp001/Seascapelamp001.prefab	An energy-saving, exquisite lamp that glows warmly on summer nights.	25012	2	10	2	1800	1						2189	1	2						1	1				
8800015	10	6	Coastal Bed	Assets/Product/Texture/Image/IconTools/IconDormSeascapeship001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSeascapeship001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/dizhonghai/Seascapeship001/Seascapeship001.prefab	A boat bed with a light smell of sea water.	25005	1	10	2	1800	1	2		8#-1			2190	1	2			SLEEP	ATTRACT		1	1				
8511013	3	2	bilibili TV	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili001/Qudaobilibili001.prefab	bilibili -(゜-゜)つロ	25011	1	0	2	1800	1						2071	1	2						1	1				
8511014	5	3	OPPOreno2	Assets/Product/Texture/Image/IconTools/IconDormQudaooppo002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaooppo002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaooppo001/Qudaooppo002.prefab	Various vending machines selling OPPO-branded merchandise. Popular with Constructs.	25006	1	0	2	1800	1						2072	1	2						1	1				
8511015	3	2	taptap Console	Assets/Product/Texture/Image/IconTools/IconDormQudaotaptap001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaotaptap001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaotaptap001/Qudaotaptap001.prefab	Take a break and game with the taptap console.	25011	1	0	2	1800	1						2073	1	2						1	1				
8511016	6	4	vivoNEX	Assets/Product/Texture/Image/IconTools/IconDormQudaovivo002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaovivo002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaovivo001/Qudaovivo002.prefab	The VIVO computer desk supports a multi-monitor setup, making it the ideal choice for working at home.	25007	1	0	2	1800	1						2074	1	2						1	1				
8511017	2	2	Quick Pop	Assets/Product/Texture/Image/IconTools/IconDormQudaokuaibao001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuaibao001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuaibao001/Qudaokuaibao001.prefab	Delicious Quick Popcorn with large eyes on the package.	25011	1	0	2	1800	1						2075	1	2						1	1				
8511018	4	4	Huawei 5G Covered	Assets/Product/Texture/Image/IconTools/IconDormQudaohuawei001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaohuawei001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaohuawei001/Qudaohuawei001.prefab	Multi-functional "Huawei" communications terminal, known for high transmission speeds and popular among Constructs.	25011	1	0	2	1800	1						2076	1	2						1	1				
8511019	3	3	4399 Game Cartridge	Assets/Product/Texture/Image/IconTools/IconDormQudao4399001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudao4399001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudao4399001/Qudao4399001.prefab	Tiny box with the numbers "4399" on it. There seems to be a switch on the right.	25011	1	0	2	1800	1						2077	1	2						1	1				
8511020	4	2	Black Shark Gaming Console	Assets/Product/Texture/Image/IconTools/IconDormQudaoheisha001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaoheisha001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaoheisha001/Qudaoheisha001.prefab	A powerful machine with the code name "Black Shark". Nanami is always looking for an opportunity to tear it apart.	25011	1	0	2	1800	1						2078	1	2						1	1				
8511021	4	1	Mi Sign	Assets/Product/Texture/Image/IconTools/IconDormQudaoxiaomi001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaoxiaomi001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaoxiaomi001/Qudaoxiaomi001.prefab	Bright-colored sign. The words "Mi Gaming" are visible even in the darkness.	25012	2	0	2	1800	1						2079	1	2						1	1				
8511022	5	3	MyApp Claw Machine	Assets/Product/Texture/Image/IconTools/IconDormQudaoyingyongbao001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaoyingyongbao001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaoyingyongbao001/Qudaoyingyongbao001.prefab	Popular despite offering only one kind of doll.	25011	1	0	2	1800	1						2080	1	2						1	1				
8511024	3	1	9game TV	Assets/Product/Texture/Image/IconTools/IconDormQudaojiuyou001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaojiuyou001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaojiuyou001/Qudaojiuyou001.prefab	Shows "9game" when on standby. It is relaxing to look at it on a sofa.	25012	2	0	2	1800	1						2082	1	2						1	1				
8404006	7	3	bilibili Sofa	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili002/Qudaobilibili002.prefab	Sofa with many lazy little TVs lying on it.	25004	1	0	2	1800	1	2		-1#-5			2103	1	2			SIT	GOSOFA		1	1				
8511029	7	2	bilibili Home Theater	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili003.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili003Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili003/Qudaobilibili003.prefab	Equipped with large surround-sound speaker, high-definition TV, and a Lucia figure.	25011	1	0	2	1800	1						2104	1	2						1	1				
8511030	2	2	bilibili Floor Lamp	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili004.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili004Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili004/Qudaobilibili004.prefab	Admit it, you want to give it and its TV-shaped shade a little shake.	25011	1	0	2	1800	1						2105	1	2						1	1				
8508009	2	2	bilibili Cushion	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili005.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili005Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili005/Qudaobilibili005.prefab	Soft and comfy, you sink into it when you sit on it.	25008	1	0	2	1800	1	2		-1#2			2106	1	2			CHAIR	GOCHAIR		1	1				
8407011	5	3	bilibili Table	Assets/Product/Texture/Image/IconTools/IconDormQudaobilibili006.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaobilibili006Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaobilibili006/Qudaobilibili006.prefab	Sit around the table and say "Cheers!"	25007	1	0	2	1800	1						2107	1	2						1	1				
8511032	5	3	Nubia Game Box	Assets/Product/Texture/Image/IconTools/IconDormQudaonubiya001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaonubiya001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaonubiya001/Qudaonubiya001.prefab	Curious box of games for rest and recreation.	25011	1	0	2	1800	1						2109	1	2						1	1				
8040101	11	5	Kuroro Thunder Gate	Assets/Product/Texture/Image/IconTools/IconDormHaiwaiRaydoor001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHaiwaiRaydoor001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/haiwai/Raydoor001/Raydoor001.prefab	Designed based on a famous tourism spot on the earth, there is a huge red Kuroro lantern hanging in the middle.	25011	1	0	2	1800	1						93001	1	2						1	1				
8040102	2	2	Kuroro Totem	Assets/Product/Texture/Image/IconTools/IconDormHaiwaiTotempoles001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHaiwaiTotempoles001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/haiwai/Totempoles001/Totempoles001.prefab	It is found that humans in ancient times built such totems as serve to symbols and blessings, according to a research from the Association of Art.	25011	1	11	2	1800	1						93002	1	2						1	1				
8040103	8	8	Kuroro Opera House	Assets/Product/Texture/Image/IconTools/IconDormHaiwaiSydney001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHaiwaiSydney001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/haiwai/Sydney001/Sydney001.prefab	A sail-shaped theater building on the earth. But for some reason, there seems to be a Kuroro standing there.	25011	1	0	2	1800	1						93003	1	2						1	1				
8040104	4	4	Kuroro Temple	Assets/Product/Texture/Image/IconTools/IconDormHaiwaiBaliTemple001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHaiwaiBaliTemple001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/haiwai/BaliTemple001/BaliTemple001.prefab	A model based on a temple building on Earth.	25011	1	0	2	1800	1						93004	1	2						1	1				
8040105	3	3	Kuroro Needle	Assets/Product/Texture/Image/IconTools/IconDormHaiwaiSeattleTVTower001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHaiwaiSeattleTVTower001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/haiwai/SeattleTVTower001/SeattleTVTower001.prefab	A model based on a landmark building on Earth.	25011	1	0	2	1800	1						93005	1	2						1	1				
8040106	4	7	Great Kuroro Sphinx	Assets/Product/Texture/Image/IconTools/IconDormHaiwaiGreatSphinx001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHaiwaiGreatSphinx001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/haiwai/GreatSphinx001/GreatSphinx001.prefab	A golden model made according to historical and archaeological records, but its face looks a bit familiar…	25011	1	0	2	1800	1						93006	1	2						1	1				
8040107	3	3	Big Kuroro	Assets/Product/Texture/Image/IconTools/IconDormHaiwaiBigBen001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHaiwaiBigBen001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/haiwai/BigBen001/BigBen001.prefab	Ding-dong, ding-dong. Kuroro chimes for you.	25011	1	0	2	1800	1						93007	1	2						1	1				
8040108	8	8	Kuroro City Ruins	Assets/Product/Texture/Image/IconTools/IconDormHaiwaimayanTemple001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHaiwaimayanTemple001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/haiwai/mayanTemple001/mayanTemple001.prefab	An ornament made in accordance with an archeological site on Earth. A mysterious image will be projected on it.	25011	1	11	2	1800	1						93008	1	2						1	1				
8040109	3	4	Celica with Pearl Earrings	Assets/Product/Texture/Image/IconTools/IconDormHaiwaiPicture001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHaiwaiPicture001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/haiwai/Picture001/Picture001.prefab	The painting depicts a woman wearing a pearl earring.	25012	2	11	2	1800	1						93009	1	2						1	1				
8040110	3	4	Mona Celica	Assets/Product/Texture/Image/IconTools/IconDormHaiwaiPicture002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHaiwaiPicture002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/haiwai/Picture002/Picture002.prefab	It can be called the most beautiful painting of E-02 'Babylonia' so far. (Warning! The description data has been maliciously modified)	25012	2	11	2	1800	1						93010	1	2						1	1				
