Role	Layer	State	Target	TransitionDuration
Mo1DiaorensanxingMd000001	0	Hit3	Hit2	0.2
Mo1DiaorensanxingMd000001	0	Hit3	Hit3	0.2
Mo1DiaorensanxingMd000001	0	Hit3	Hit4	0.2
Mo1DiaorensanxingMd000001	0	Hit3	Hitdown	0.2
Mo1DiaorensanxingMd000001	0	Hit3	Hoverhit	0.2
Mo1DiaorensanxingMd000001	0	Hit3	Lieonfloor	0.2
Mo1DiaorensanxingMd000001	0	Hit3	Run	0.2
Mo1DiaorensanxingMd000001	0	Hit3	Stand1	0.2
Mo1DiaorensanxingMd000001	0	Hit3	Stand2	0.2
Mo1DiaorensanxingMd000001	0	Hit3	Standup	0.2
Mo1DiaorensanxingMd000001	0	Hit3	Walk	0.2
Mo1DiaorensanxingMd000001	0	Hit3	Walkb	0.2
Mo1DiaorensanxingMd000001	0	Hit3	Walkl	0.2
Mo1DiaorensanxingMd000001	0	Hit3	Walkr	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack01	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack02	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack03	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack04	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack05	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack06	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack07	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack08	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack09	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack10	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack11	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack12	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack13	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack14	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack15	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack16	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Attack17	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Behitfly	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Born	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Death	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Falldown	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Hit1	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Hit2	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Hit3	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Hit4	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Hitdown	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Hoverhit	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Lieonfloor	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Run	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Stand1	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Stand2	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Standup	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Walk	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Walkb	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Walkl	0.2
Mo1DiaorensanxingMd000001	0	Hit4	Walkr	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack01	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack02	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack03	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack04	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack05	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack06	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack07	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack08	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack09	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack10	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack11	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack12	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack13	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack14	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack15	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack16	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Attack17	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Behitfly	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Born	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Death	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Falldown	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Hit1	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Hit2	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Hit3	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Hit4	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Hitdown	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Hoverhit	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Lieonfloor	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Run	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Stand1	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Stand2	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Standup	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Walk	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Walkb	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Walkl	0.2
Mo1DiaorensanxingMd000001	0	Hitdown	Walkr	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack01	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack02	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack03	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack04	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack05	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack06	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack07	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack08	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack09	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack10	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack11	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack12	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack13	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack14	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack15	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack16	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Attack17	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Behitfly	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Born	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Death	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Falldown	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Hit1	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Hit2	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Hit3	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Hit4	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Hitdown	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Hoverhit	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Lieonfloor	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Run	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Stand1	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Stand2	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Standup	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Walk	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Walkb	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Walkl	0.2
Mo1DiaorensanxingMd000001	0	Hoverhit	Walkr	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack01	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack02	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack03	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack04	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack05	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack06	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack07	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack08	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack09	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack10	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack11	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack12	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack13	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack14	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack15	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack16	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Attack17	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Behitfly	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Born	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Death	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Falldown	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Hit1	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Hit2	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Hit3	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Hit4	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Hitdown	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Hoverhit	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Lieonfloor	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Run	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Stand1	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Stand2	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Standup	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Walk	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Walkb	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Walkl	0.2
Mo1DiaorensanxingMd000001	0	Lieonfloor	Walkr	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack01	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack02	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack03	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack04	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack05	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack06	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack07	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack08	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack09	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack10	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack11	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack12	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack13	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack14	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack15	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack16	0.2
Mo1DiaorensanxingMd000001	0	Run	Attack17	0.2
Mo1DiaorensanxingMd000001	0	Run	Behitfly	0.2
Mo1DiaorensanxingMd000001	0	Run	Born	0.2
Mo1DiaorensanxingMd000001	0	Run	Death	0.2
Mo1DiaorensanxingMd000001	0	Run	Falldown	0.2
Mo1DiaorensanxingMd000001	0	Run	Hit1	0.2
Mo1DiaorensanxingMd000001	0	Run	Hit2	0.2
Mo1DiaorensanxingMd000001	0	Run	Hit3	0.2
Mo1DiaorensanxingMd000001	0	Run	Hit4	0.2
Mo1DiaorensanxingMd000001	0	Run	Hitdown	0.2
Mo1DiaorensanxingMd000001	0	Run	Hoverhit	0.2
Mo1DiaorensanxingMd000001	0	Run	Lieonfloor	0.2
Mo1DiaorensanxingMd000001	0	Run	Run	0.2
Mo1DiaorensanxingMd000001	0	Run	Stand1	0.2
Mo1DiaorensanxingMd000001	0	Run	Stand2	0.2
Mo1DiaorensanxingMd000001	0	Run	Standup	0.2
Mo1DiaorensanxingMd000001	0	Run	Walk	0.2
Mo1DiaorensanxingMd000001	0	Run	Walkb	0.2
Mo1DiaorensanxingMd000001	0	Run	Walkl	0.2
Mo1DiaorensanxingMd000001	0	Run	Walkr	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack01	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack02	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack03	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack04	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack05	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack06	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack07	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack08	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack09	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack10	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack11	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack12	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack13	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack14	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack15	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack16	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Attack17	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Behitfly	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Born	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Death	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Falldown	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Hit1	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Hit2	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Hit3	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Hit4	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Hitdown	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Hoverhit	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Lieonfloor	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Run	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Stand1	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Stand2	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Standup	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Walk	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Walkb	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Walkl	0.2
Mo1DiaorensanxingMd000001	0	Stand1	Walkr	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack01	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack02	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack03	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack04	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack05	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack06	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack07	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack08	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack09	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack10	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack11	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack12	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack13	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack14	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack15	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack16	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Attack17	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Behitfly	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Born	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Death	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Falldown	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Hit1	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Hit2	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Hit3	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Hit4	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Hitdown	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Hoverhit	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Lieonfloor	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Run	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Stand1	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Stand2	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Standup	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Walk	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Walkb	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Walkl	0.2
Mo1DiaorensanxingMd000001	0	Stand2	Walkr	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack01	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack02	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack03	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack04	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack05	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack06	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack07	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack08	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack09	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack10	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack11	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack12	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack13	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack14	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack15	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack16	0.2
Mo1DiaorensanxingMd000001	0	Standup	Attack17	0.2
Mo1DiaorensanxingMd000001	0	Standup	Behitfly	0.2
Mo1DiaorensanxingMd000001	0	Standup	Born	0.2
Mo1DiaorensanxingMd000001	0	Standup	Death	0.2
Mo1DiaorensanxingMd000001	0	Standup	Falldown	0.2
Mo1DiaorensanxingMd000001	0	Standup	Hit1	0.2
Mo1DiaorensanxingMd000001	0	Standup	Hit2	0.2
Mo1DiaorensanxingMd000001	0	Standup	Hit3	0.2
Mo1DiaorensanxingMd000001	0	Standup	Hit4	0.2
Mo1DiaorensanxingMd000001	0	Standup	Hitdown	0.2
Mo1DiaorensanxingMd000001	0	Standup	Hoverhit	0.2
Mo1DiaorensanxingMd000001	0	Standup	Lieonfloor	0.2
Mo1DiaorensanxingMd000001	0	Standup	Run	0.2
Mo1DiaorensanxingMd000001	0	Standup	Stand1	0.2
Mo1DiaorensanxingMd000001	0	Standup	Stand2	0.2
Mo1DiaorensanxingMd000001	0	Standup	Standup	0.2
Mo1DiaorensanxingMd000001	0	Standup	Walk	0.2
Mo1DiaorensanxingMd000001	0	Standup	Walkb	0.2
Mo1DiaorensanxingMd000001	0	Standup	Walkl	0.2
Mo1DiaorensanxingMd000001	0	Standup	Walkr	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack01	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack02	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack03	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack04	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack05	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack06	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack07	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack08	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack09	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack10	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack11	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack12	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack13	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack14	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack15	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack16	0.2
Mo1DiaorensanxingMd000001	0	Walk	Attack17	0.2
Mo1DiaorensanxingMd000001	0	Walk	Behitfly	0.2
Mo1DiaorensanxingMd000001	0	Walk	Born	0.2
Mo1DiaorensanxingMd000001	0	Walk	Death	0.2
Mo1DiaorensanxingMd000001	0	Walk	Falldown	0.2
Mo1DiaorensanxingMd000001	0	Walk	Hit1	0.2
Mo1DiaorensanxingMd000001	0	Walk	Hit2	0.2
Mo1DiaorensanxingMd000001	0	Walk	Hit3	0.2
Mo1DiaorensanxingMd000001	0	Walk	Hit4	0.2
Mo1DiaorensanxingMd000001	0	Walk	Hitdown	0.2
Mo1DiaorensanxingMd000001	0	Walk	Hoverhit	0.2
Mo1DiaorensanxingMd000001	0	Walk	Lieonfloor	0.2
Mo1DiaorensanxingMd000001	0	Walk	Run	0.2
Mo1DiaorensanxingMd000001	0	Walk	Stand1	0.2
Mo1DiaorensanxingMd000001	0	Walk	Stand2	0.2
Mo1DiaorensanxingMd000001	0	Walk	Standup	0.2
Mo1DiaorensanxingMd000001	0	Walk	Walk	0.2
Mo1DiaorensanxingMd000001	0	Walk	Walkb	0.2
Mo1DiaorensanxingMd000001	0	Walk	Walkl	0.2
Mo1DiaorensanxingMd000001	0	Walk	Walkr	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack01	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack02	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack03	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack04	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack05	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack06	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack07	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack08	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack09	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack10	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack11	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack12	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack13	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack14	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack15	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack16	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Attack17	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Behitfly	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Born	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Death	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Falldown	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Hit1	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Hit2	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Hit3	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Hit4	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Hitdown	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Hoverhit	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Lieonfloor	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Run	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Stand1	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Stand2	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Standup	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Walk	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Walkb	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Walkl	0.2
Mo1DiaorensanxingMd000001	0	Walkb	Walkr	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack01	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack02	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack03	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack04	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack05	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack06	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack07	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack08	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack09	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack10	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack11	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack12	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack13	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack14	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack15	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack16	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Attack17	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Behitfly	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Born	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Death	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Falldown	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Hit1	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Hit2	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Hit3	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Hit4	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Hitdown	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Hoverhit	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Lieonfloor	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Run	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Stand1	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Stand2	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Standup	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Walk	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Walkb	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Walkl	0.2
Mo1DiaorensanxingMd000001	0	Walkl	Walkr	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack01	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack02	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack03	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack04	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack05	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack06	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack07	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack08	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack09	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack10	0.2
Mo1DiaorensanxingMd000001	0	Walkr	Attack11	0.2
