Id	IsMask	MaskTarget	Type	Icon	Name	DescriptionType	Text	Duration
302010902	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Please stay by me when I fight.	
302010903	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Let me take care of the fighting. I'll keep you safe.	
302011001	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	It's unbelievable how many guards are lurking under the sand!	
302011002	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Browning, you're in charge of the Excavator. I'll stop the guards.	
302011003	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Guards have been pushed back. Browning, is everything okay?	
302011004	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	Browning	1	Don't come over here!	
302011101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Huh? The combat system has security measures...?	
302011102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Why didn't Browning mention it...?	
302011103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	Stay calm, Liv... I need to beat them to change the energy protocols.	
302011104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	Liv	1	...How?!! There are no energy protocols! It's a dummy system!	
302020101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	So many guards... If you can't fix the defense systems, get over here! I'm in trouble!	
302020102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	I'll just grab one to examine.	
302020103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	So the siren has three alarms.	
302020104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	The first two alert the guards. The third one goes to a proxy terminal.	
302020105	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	This thing is basically useless now.	
302020201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	Why are they all kneeling here?	
302020202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	... Besides the battle damage, they're in pretty good shape.	
302020203	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	More guards... They just never end.	
302020204	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	Goldfinch, can your people still fight?	
302020301	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	If I win, you have to come clean with me.	
302020302	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	Not gonna happen, because I'm not losing.	
302020303	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	So many guards...	
302020304	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	Let bygones be bygones. I won't follow you anymore. We should go our separate ways.	
302020401	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	If I'm not mistaken, these engines drive those artificial sandstorms around the Golden Vortex.	
302020402	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	But it stands to reason there must be more engines to generate so many sand storms.	
302020403	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	My people... probably aren't trapped here.	
302020404	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	I've been spotted! Better deal with these guys first...	
302020405	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	Did someone rob a bank? This place is crawling with guards.	
302020406	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	Better rush over, just in case.	
302020501	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	I'm standing right in front of them and still nothing? Maybe these Mechanoids aren't guards after all.	
302020502	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	Looks like they've got some kind of golden ring marked on them... Hard to tell what it is.	
302020503	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	What's that sound...? It's been ringing for ages...	
302020504	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	Da-da-di-da, di-di-da, di, di, da-di. What could it mean?	
302020601	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	I'm not gonna fight you, at least not now.	
302020602	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	This place is crawling with guards. And I only just found my people.	
302020603	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	...Where is he?	
302020604	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	If I can flush him out, have his men draw the guards' attention, he's bound to make an appearance.	
302020605	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Unconscious Forsaken	1	Ah! Run! Shhh! The Warden's coming!	
302020606	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	Got to make sure those guards don't hurt him.	
302020607	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Unconscious Forsaken	1	Run! Run! He's coming! Run!	
302020608	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Unconscious Forsaken	1	I'm so scared... Leader, save me...	
302020621	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	There you are.	2
302020622	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	...You used my people?	2
302020701	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Roland's probably cowering inside. There's no gold dust floating around in here.	
302020702	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Fancy being brought to your knees by a spec of gold dust.	
302020703	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	You're... no match for me...	
302020704	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Whatever. I know you're gonna call in reinforcements.	
302020705	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	It doesn't matter who you send, the gold dust has turned you all into jelly!	
302020706	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	...	
302020707	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Gold dust doesn't just weaken the enemy, it interferes with their ability to tell friend from foe...	
302020708	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	...I'll just have to kill you myself!	
302020709	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	...I didn't come here to fight meaningless battles.	
302020721	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	Garbage! Aim at the enemy!	2
302020801	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	The Forsaken	1	Shh... I know you... You know our leader Watanabe, right?	
302020802	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	...You're a Forsaken?	
302020803	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	The Forsaken	1	Quiet... Don't let the Warden hear you... He's hiding among the hostages...	
302020804	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	The Forsaken	1	Cough... cough... Beware the Warden...	
302020805	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Hostage	1	...Finally, someone has come to save us.	
302020806	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	So... you must be the "Warden". If not for the Forsaken, you might have tricked me.	
302020807	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Hostage	1	You dare oppose the will of the Queen!?	
302020808	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	Can you stand, human?	
302020809	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Hostage	1	No... I can't...	
302020810	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Hostage	1	Help me... Take my hand...	
302020811	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	It's okay. I'll get you out...	
302020901	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	Everyone okay?	
302020902	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	The guards have defeated some Forsaken.	
302020903	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	They came here to help me...	
302020904	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	Forsaken, stand up! The battle's not over!	
302020905	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	Keep going! The battle's not over!	
302020906	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	Watanabe	1	There's a few more left... Let me repay that volley with interest!	
302030101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	Release antibodies... and send me more guards...	
302030102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	Nithart... might be the toughest... opponent I've ever faced...	
302030103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	Still... these guards... pose no threat to an Ascendant...	
302030104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/NiteNomal.png	Nithart	1	You put up a good fight, but you might need more antibodies.	
302030105	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	Antibodies... mean nothing... to an Ascendant...	
302030106	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/NiteNomal.png	Nithart	1	You made no attempt to surrender, that's good.	
302030107	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/NiteNomal.png	Nithart	1	Show me your full strength as an Ascendant.	
302030201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Leave her be for a while...	
302030202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	I can defeat the enemies safely with her barrier.	
302030203	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	Hey! How was Nanami's performance?	
302030204	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Enough! There is still some distance away from the main building. Come with me!	
302030205	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	Alright... And you're not even praising Nanami...	
302030301	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	Ding-Ding-Dong... Ding-Ding-Dong... What are you installing, Karenina?	
302030302	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	There are so many guards. Don't tell me you're still gonna barge in by yourself.	
302030303	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	It's time for me to do some improvisation.	
302030304	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Introducing my "automatic cannon" device. With it and my firepower, the guards pose no threat to us.	
302030401	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	So many Corrupted! So exciting! Nanami loves it!	
302030402	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	Core parts for hacking can definitely be found from these waves of Corrupted.	
302030403	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	Nanami is going to find it!	
302030404	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	Congratulations, Nanami... Core parts get!	
302030405	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	Hm...? A reinforcement request?	
302030406	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	All Corrupted... Come to my coordinates... Eliminate all your obstacles...	
302030407	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	Whoa! Amazing!	
302030408	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	Your reinforcements will be right there, Roland!	
302030501	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	One transceiver terminal is not enough to avoid disruptions while rebuilding the channel.	
302030502	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	The guards are definitely gonna notice once the terminal is on... It's so damn heavy too...	
302030503	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Where even is Nanami!	
302030504	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Channel 1 restored in one go... Luck is on my side.	
302030505	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Internet channel restored... for perhaps a few minutes...	
302030506	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Whatever! I need to quickly upload the antibody's analysis report.	
302030601	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	1, 2, 3... and the one blocked by you, there are 4 air outlets in total.	
302030602	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	We can only do two of them... These guards are required for the remaining...	
302030603	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	Quick! Nanami! Stuff the guards in!	
302030604	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	Must have them all collapse... on the air outlets...	
302030605	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	Then their mobility will be limited... after Nithart reconnects to them.	
302030606	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	Ah, Nanami has seen some of the defeated guards came alive. So they were "reconnected"!	
302030607	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	That's right... Seems like only a few of them can be reconnected.	
302030608	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	The influence of the antibodies weakened...	
302030609	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	Nanami... Thank you! I owe you one.	
302030610	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	Naughty Roland! Hmph!	
302030611	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	...Partially utilizing the Punishing Virus is impracticable, huh. As expected.	
302030612	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	Naughty Roland, Nanami's gonna bring you home!	
302030701	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	A Construct kneeling before a guard... Is that supposed to be an insult towards us?	
302030702	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Wait! The guard's cognition device contains the blueprint of the Golden Vortex.	
302030703	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	They were the initial builders of this spectacle in the desert.	
302030704	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	...Can we just extract the blueprint directly? In this case, we'll know the exact route!	
302030705	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	We can't... There's an extract permission, and we only... have two chances...	
302030706	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Also, some of the blueprints are fake...	
302030707	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	What if... we extract the fake one?	
302030708	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	.........	
302030709	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Bingo! Incredible me!	
302030710	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	We were just lucky, you dimwit...	
302030801	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	That wimp has absorbed the gold dust, and that's why it became that strong...	
302030802	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	It's gonna be a tough battle...	
302030803	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Not like it's going to stop me! Let's duke it out!	
302030804	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	If we defeat them all and collect some gold dust, we may be able to cut it down to size.	
302030805	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Still, I need to build an equipment to spread the gold dust into the air...	
302030806	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Man, I'm not made for this kinda work...	
302030901	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	The opera of the Punishing Virus... begins...	
302030902	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	All your security programs make no difference.	
302030903	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	Be prepared for doom, Golden Vortex.	
302030904	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	Roland	1	Still gonna resist...?	
302030905	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/AnbaoNomal01.png	Master-Control Program	1	Power system crashed... Eliminating... eliminating errors...	
302031001	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Have they noticed Nanami?	
302031002	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Obviously! Cut the crap and come with me to protect Nanami!	
302031003	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Hurry up! Connect the guard's system for me!	
302031004	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Nanami is isolated and helpless, I have to get in and help her!	
302031101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Just put on the bio-booster arms found by Nanami! I can feel the tremendous power inside them!	
302031102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	I should try them on the Queen's guards later!	
302031103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	But first, I need to test the arms' strength...	
302031104	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	The only place defended by the Queen's royal guards within the whole Golden Vortex is the Queen's bedchamber.	
302031105	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	I hope their strength is worthy of their title!	
302031106	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	The Queen's Royal Guard	1	How dare you trespass on the Queen's prohibited zone... Pay with your lives!	
302031107	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	Yeah! Nanami is going to meet Commandant real soon!	
302031108	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	But what about the front door?	
302031109	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	Kamui	1	Don't worry. I can pry it open with one hand!	
302040101	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/NiteNomal.png	Nithart	1	Don't let go of any of them! Destroy them all!	
302040102	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/NiteNomal.png	Nithart	1	Commandant! This is your last chance!	
302040103	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/NiteNomal.png	Nithart	1	If you abandon those Constructs now, I can spare your life!	
302040201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	There's a traitor among Nithart's guards... Nanami has met it before. It owns the door key...	
302040202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Traitor? Nanami, you...?	
302040203	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Nanami has once connected to Nithart's network for a short time. If she says there's a key, there must be one.	
302040204	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	Nanami	1	It used to be a Construct. The hole in its security system allowed it to shortly get rid of Nithart's control...	
302040205	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Scatter! Find the Construct guard! Find the traitor!	
302040206	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	I've just hacked into it, but I couldn't find any keys...	
302040207	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Don't give up! Bianca also found a Construct guard, let's go there now!	
302040208	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Successfully hacked... but still there's no key in it...	
302040209	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/NiteNomal.png	Nithart	1	Don't ever think about hiding that from me!	
302040210	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/NiteNomal.png	Nithart	1	Guards! Quick! Obliterate the traitor with the key!	
302040220	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	Construct Guard	1	Thank you for releasing me from Nithart's control...	3
302040301	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Too many guards here. No point wasting my energy with them...	
302040302	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	We can operate them to battle after transferring their control to my virtual control console...	
302040303	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	But I can only build one virtual control console with the materials I have...	
302040304	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	One virtual control console can only hijack one guard's control...	
302040305	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	Karenina	1	Which one should we choose?	
302040401	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Commandant, I see Nanami on the platform far from our right side...	
302040402	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	She must have dropped into the wrong tunnel and eventually fell there.	
302040403	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	She's not the type to keep quiet.	
302040404	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	Lee	1	Watch out, Nithart's guards are coming at us through the other entrance.	
302040405	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	She won't let go of us easily. So get ready to fight!	
302040406	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	Lucia	1	Commandant, Nanami is fighting alone, please closely monitor her frame's condition...	
302040501	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/NiteNomal.png	Nithart	1	Look what I've got you...	
302040502	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/NiteNomal.png	Nithart	1	Exhibit again that conceit you've shown me before, or my guards will turn you into scrap.	
302040503	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	Bianca	1	...Most cunning. Thankfully, I'm her opponent.	
